ETC_20150317_000001	凱帕
ETC_20150323_010111	請說服非常疲累的德拉涪里溫！		
ETC_20150323_010112	撥開糧食堆，結果爆炸了！		
ETC_20150323_010113	已獲得引火物！{nl}為了讓樹根水晶燒得更旺，請放到火裡吧！		
ETC_20150323_010114	正在放置引火物		
ETC_20150323_010115	火焰更猛烈地燃燒了！		
ETC_20150323_010116	已成功燃燒樹根水晶。		
ETC_20150323_010117	將邪惡氣息全部鎖在箱子裡了。		
ETC_20150323_010118	邪惡氣息全部被寶箱吞噬了。		
ETC_20150323_010119	從怪物身上找到樹根水晶核後，會自動破壞！		
ETC_20150323_010120	樹根水晶反應中		
ETC_20150323_010121	被囚禁的朝聖者的靈魂從怪物那跑出來了！{nl}請破壞被囚禁的朝聖者的靈魂，使其釋放！		
ETC_20150323_010122	被囚禁的朝聖者靈魂		
ETC_20150323_010123	必須把怪物帶回來並使體力消耗怠盡後，將靈魂抽出		
ETC_20150323_010124	已成功破壞魔族召換陣。		
ETC_20150323_010125	花變黑枯死了！		
ETC_20150323_010126	正在重新撿取小的肖像畫		
ETC_20150323_010127	重新撿起小的肖像畫了。		
ETC_20150323_010128	正在丟棄小的肖像畫		
ETC_20150323_010129	已將小的肖像畫丟棄在墓園了		
ETC_20150323_010130	從箱子裡拿出手帕了。		
ETC_20150323_010131	手帕放在道路寶箱裡。可以再次拿出來。		
ETC_20150323_010132	沒有適合的鑰匙。{nl}請從怪物那尋找鑰匙吧。		
ETC_20150323_010133	朝聖者的靈魂開始攻擊水晶了！		
ETC_20150323_010134	怪物的體力太多了！		
ETC_20150323_010135	已充份讓祭壇冷卻了！		
ETC_20150323_010136	正在毀壞魔法陣		
ETC_20150323_010137	無法在佩迪米安外城使用！		
ETC_20150323_010138	可使用的期間已到期了		
ETC_20150323_010139	請再次取得紋樣石後回來。		
ETC_20150323_010140	請靠近暈倒的巨魔蠍，並抽取毒液吧！		
ETC_20150323_010141	正在抽取毒液		
ETC_20150323_010142	已抽取毒液了！		
ETC_20150323_010143	無法對沒有暈倒的巨魔蠍抽取毒液！		
ETC_20150323_010144	正在摘取香甜薄荷。		
ETC_20150323_010145	獲得香甜薄荷了！		
ETC_20150323_010146	被香甜薄荷的針刺給扎到了！		
ETC_20150323_010147	好像進入食物壞掉的地區了。		
ETC_20150323_010148	請和瑪流斯見面，並拿回點心糕吧！		
ETC_20150323_010149	點心糕沒有壞掉。請拿去給達流斯吧！		
ETC_20150323_010150	點心糕壞掉了！丟掉壞掉的點心糕之後，請和瑪流斯見面，並再拿回新的年糕吧。		
ETC_20150323_010151	正在丟棄腐壞的年糕		
ETC_20150323_010152	突然出現的橘色哈明		
ETC_20150323_010153	一丟棄壞掉的年糕後，橘色哈明就出現了！		
ETC_20150323_010154	因為惡臭，暫時暈過去了！		
ETC_20150323_010155	正在消除		
ETC_20150323_010156	好像已消除真正的異常氣息了！		
ETC_20150323_010157	好像不是的樣子！請找其它的看看吧！		
ETC_20150323_010158	好像沒有異常氣息了！		
ETC_20150323_010159	正在採集作物		
ETC_20150323_010160	採集作物之後，似乎沒有異常。		
ETC_20150323_010161	葉子折斷了，無法確認異常。請採集其它的吧！		
ETC_20150323_010162	作物們都發黑死掉了！		
ETC_20150323_010163	正在用樹木製作稀疏的魔法陣		
ETC_20150323_010164	正在燃燒咒術書		
ETC_20150323_010165	正在銷毀奇怪的寶石		
ETC_20150323_010166	消毀寶石時，反而受到傷害了！		
ETC_20150323_010167	消毀寶石後，結果怪物跳出來了！		
ETC_20150323_010168	正在埋藏第一個瓶子		
ETC_20150323_010169	正在埋藏第二個瓶子		
ETC_20150323_010170	怪物的邪惡氣息被魔法陣吸收了！		
ETC_20150323_010171	受到女神像的錯誤運作，移動至不相干的地方！		
ETC_20150323_010172	受到女神像的錯誤運作，5秒內行動會變緩慢！		
ETC_20150323_010173	平安無法地挖出女神像的頭部了！		
ETC_20150323_010174	已經設置了甕，所以會引誘怪物。設定的甕會在20秒後消失。		
ETC_20150323_010175	設置的毒甕		
ETC_20150323_010176	受到封印魔法陣的詛咒，陷入睡眠了。		
ETC_20150323_010177	石頭全部都掉落了。請你再去找阿爾費納取得石頭吧。		
ETC_20150323_010178	魔法陣已被破壞了！		
ETC_20150323_010179	封印魔法陣		
ETC_20150323_010180	已成功投入石頭！		
ETC_20150323_010181	投入石頭失敗了！		
ETC_20150323_010182	正在設置魔法陣		
ETC_20150323_010183	正在說服農民		
ETC_20150323_010184	交出		
ETC_20150323_010185	沒有		
ETC_20150323_010186	有！當然會給你看		
ETC_20150323_010187	不想給你看		
ETC_20150323_010188	把石頭投入了，但魔法陣暴走了！		
ETC_20150323_010189	不是這魔法陣		
ETC_20150323_010190	雖然成功將石頭投入到魔法陣裡，但卻陷入睡眠了！		
ETC_20150323_010191	魔法陣讓攻擊人類的怪物都安息了！{nl}快把這事情報告給約亞那吧！		
ETC_20150323_010192	怪物的靈魂		
ETC_20150323_010193	魔法陣沒有反應		
ETC_20150323_010194	怪物想要逃走！		
ETC_20150323_010195	正在放置女像神		
ETC_20150323_010196	請拿回女神像		
ETC_20150323_010197	正在製作木鎚		
ETC_20150323_010198	正獲得木鎚材料中		
ETC_20150323_010199	沒有收集到能夠使用的樹木！		
ETC_20150323_010200	代替能夠使用的樹木，橘色丹德爾跳了出來！		
ETC_20150323_010201	進行有關聯名信的說明中		
ETC_20150323_010202	樂意交出		
ETC_20150323_010203	錢好可惜		
ETC_20150323_010204	為了能夠看個仔細交出來		
ETC_20150323_010205	說不定會被搶走，不要交出		
ETC_20150323_010206	付出5000銀幣		
ETC_20150323_010207	竟然要求金錢，絕對不能答應		
ETC_20150323_010208	給予2000銀幣		
ETC_20150323_010209	無法給予錢		
ETC_20150323_010210	交出		
ETC_20150323_010211	絕對不可以給		
ETC_20150323_010212	說要補貼藥錢，給了 5000 vis。		
ETC_20150323_010213	無法接受金錢的要求		
ETC_20150323_010214	正在破壞桶子		
ETC_20150323_010215	飛揚的塵士刺激了怪物		
ETC_20150323_010216	靈魂精髓像塵土一樣飄散在空中		
ETC_20150323_010217	非常老舊且被弄髒的經典。		
ETC_20150323_010218	已找到和那柯堤斯有關的內容。		
ETC_20150323_010219	找不到和那柯堤斯有關的內容。{nl}必須再次搜查看看。		
ETC_20150323_010220	做為藥草使用，好像很不錯		
ETC_20150323_010221	使用鑰匙		
ETC_20150323_010222	放下		
ETC_20150323_010223	使用鑰匙開啟裝置了。		
ETC_20150323_010224	我知道正在尋找的鑰匙在哪裡		
ETC_20150323_010225	知道被人類隱藏的鑰匙的位置		
ETC_20150323_010226	必須快一點尋找		
ETC_20150323_010227	機會只有現在		
ETC_20150323_010228	變身成功！{nl}引誘那柯堤斯的手下們到卡烏爾雷祭壇吧！		
ETC_20150323_010229	知道了		
ETC_20150323_010230	第二次詢問關於裝置		
ETC_20150323_010231	補充靈力信物的方法		
ETC_20150323_010232	獲得第三把鑰匙的方法		
ETC_20150323_010233	做為藥草使用，好像有一點太枯萎了。		
ETC_20150323_010234	尋找有關變身成魔族的方法		
ETC_20150323_010235	好像都是一些沒有關係的內容		
ETC_20150323_010236	那柯堤斯的部下們已破壞라욱티祭壇了。		
ETC_20150323_010237	關於計劃		
ETC_20150323_010238	關於和魔族有關的文獻		
ETC_20150323_010239	現在總算是可以喘口氣了		
ETC_20150323_010240	抓住那些傢伙們吧		
ETC_20150323_010241	必須從那些傢伙身上找回我的力量		
ETC_20150323_010242	呃…{nl}要釋放我嗎？		
ETC_20150323_010243	瓦卡麗涅女神在哪裡？		
ETC_20150323_010244	我要怎麼相信你的話呢？		
ETC_20150323_010245	現在你打算怎麼辦呢？		
ETC_20150323_010246	往這裡…{nl}靠過來一點…		
ETC_20150323_010247	你也像我一樣被騙了…{nl}啟示者…		
ETC_20150323_010248	已清除轉移縫隙。		
ETC_20150323_010249	已解除露亞爾達封印。		
ETC_20150323_010250	已解除卡沙封印。		
ETC_20150323_010251	已解除拉達封印。		
ETC_20150323_010252	怪物看不到其它的反應。		
ETC_20150323_010253	在靈體睜開眼睛的狀態下，無法進行引導。		
ETC_20150323_010254	已經正在引導其它靈體。		
ETC_20150323_010255	看來已經沒有和那柯堤斯有關的內容了。		
ETC_20150323_010256	正在回收祭司之核		
ETC_20150323_010257	梅伊班的鑰匙 回收中		
ETC_20150323_010258	梅伊班的鑰匙 回收中		
ETC_20150323_010259	使用淨化的卷軸		
ETC_20150323_010260	再給我一點肉！		
ETC_20150323_010261	肚子好餓啊！		
ETC_20150323_010262	現在我吃不下了…		
ETC_20150323_010263	祭壇已啟動了		
ETC_20150323_010264	祭壇啟動中		
ETC_20150323_010265	請在靈力信物附近消滅魔族，並補充信物。		
ETC_20150323_010266	裝置確認中		
ETC_20150323_010267	魔族正在看守。		
ETC_20150323_010268	鑰匙使用中		
ETC_20150323_010269	正在回收渾濁的聖物		
ETC_20150323_010270	成功回收渾濁的聖物		
ETC_20150323_010271	看見放上聖物的祭壇		
ETC_20150323_010272	使用藥物		
ETC_20150323_010273	在刻印淨化的標誌的期間，請消滅魔族怪物吧		
ETC_20150323_010274	腳凳已經下去了。		
ETC_20150323_010275	蠟燭的來歷		
ETC_20150323_010276	梅伊班的秘密		
ETC_20150323_010277	腳凳被壓住了		
ETC_20150323_010278	建造篱笆中		
ETC_20150323_010279	在補修中，有怪物出現了！		
ETC_20150323_010280	回收大型植物抑制裝置		
ETC_20150323_010281	設置小型植物抑制裝置		
ETC_20150323_010282	正在採集地壤標本		
ETC_20150323_010283	正在調查土堆		
ETC_20150323_010284	打開箱子中		
ETC_20150323_010285	已經使力了，但不知道為什麼打不開		
ETC_20150323_010286	採集蒲公英中		
ETC_20150323_010287	翻找包袱中		
ETC_20150323_010288	寫著不知道是什麼人的名字		
ETC_20150323_010289	採集葡萄中		
ETC_20150323_010290	正採集黃金葡萄中		
ETC_20150323_010291	黃金葡萄正失去光澤。		
ETC_20150323_010292	黃金葡萄無法使用了。		
ETC_20150323_010293	正在察看雜物		
ETC_20150323_010294	正在開啟木櫃		
ETC_20150323_010295	正在撥弄草叢		
ETC_20150323_010296	中毒治療中		
ETC_20150323_010297	中毒的農民		
ETC_20150323_010298	謝謝！托你的福我才能活下來！		
ETC_20150323_010299	這恩惠，我絕對不會忘記的！		
ETC_20150323_010300	謝謝！託你的福獲救了！		
ETC_20150323_010301	這恩惠，我不會忘記的！		
ETC_20150323_010302	正在使用調教木棍		
ETC_20150323_010303	已成功調教怪物了！		
ETC_20150323_010304	有已調教好的怪物。		
ETC_20150323_010305	做得很好。		
ETC_20150323_010306	這些數量應該足夠了。		
ETC_20150323_010307	正在打水		
ETC_20150323_010308	正在噴灑除草劑		
ETC_20150323_010309	正在調查背包		
ETC_20150323_010310	什麼東西也找不到		
ETC_20150323_010311	正進入地道中		
ETC_20150323_010312	正在撿取藥袋		
ETC_20150323_010313	這好像不是藥袋。		
ETC_20150323_010314	脫隊的士兵		
ETC_20150323_010315	正在製作解毒劑		
ETC_20150323_010316	完成解毒劑！{nl}請轉交給奇堤斯吧。		
ETC_20150323_010317	材料已收集好了。{nl}請把材料摻到獵人大師給予的藥，製作解毒劑吧。		
ETC_20150323_010318	傳達解毒劑		
ETC_20150323_010319	傳達成功		
ETC_20150323_010320	傳達失敗		
ETC_20150323_010321	興奮的心情總算是稍微平穩下來了。		
ETC_20150323_010322	不要給我這種奇怪的藥！		
ETC_20150323_010323	心情不好。		
ETC_20150323_010324	草堆裡流出不太好的氣息。		
ETC_20150323_010325	魔族召喚水晶		
ETC_20150323_010326	Buff消除道具		
ETC_20150323_010327	道具目前正配戴中。		
ETC_20150323_010328	同種類的道具無法登錄。		
ETC_20150323_010329	購買者不想要此道具。		
ETC_20150323_010330	要販賣嗎？		
ETC_20150323_010331	覺醒選項		
ETC_20150323_010332	只能在泰內花園裡使用。		
ETC_20150323_010333	只有在拉姆斯堤斯峽谷地區才可以使用。		
ETC_20150323_010334	{@st42b}轉職日期 ：		
ETC_20150323_010335	{@st42b}遊戲時間 ：		
ETC_20150323_010336	村民們原本都是魔族。{nl}請逃到貝亞溪谷的傳點。		
ETC_20150323_010337	大教堂完工記念拓本		
ETC_20150323_010338	熔合中		
ETC_20150323_010339	黑色		
ETC_20150323_010340	藍色		
ETC_20150323_010341	粉紅色		
ETC_20150323_010342	長馬尾辮子		
ETC_20150323_010343	波浪型雙辮子		
ETC_20150323_010344	德巴西安嶺_1_2		
ETC_20150323_010345	祭司		
ETC_20150323_010346	徽章的署名		
ETC_20150323_010347	慈愛的講台		
ETC_20150323_010348	老舊的古書		
ETC_20150323_010349	被拆開的散頁		
ETC_20150323_010350	老舊的文獻		
ETC_20150323_010351	堤爾達斯峽谷		
ETC_20150323_010352	大地要塞59_2		
ETC_20150323_010353	大地要塞59_3		
ETC_20150323_010354	大地要塞59_1		
ETC_20150323_010355	怪物重生x		
ETC_20150323_010356	魔族收監所第3區		
ETC_20150323_010357	魔族收監所第5區		
ETC_20150323_010358	魔族收監所第2區		
ETC_20150323_010359	魔族收監所第4區		
ETC_20150323_010360	小型轉移縫隙		
ETC_20150323_010361	首領豪拉奇烏斯{img star_mark 20 20}		
ETC_20150323_010362	食品乾燥器{img star_mark 20 20}		
ETC_20150323_010363	糧食倉庫		
ETC_20150323_010364	封印魔法陣{img star_mark 20 20}		
ETC_20150323_010365	女神像的頭{img star_mark 20 20}		
ETC_20150323_010366	女神像的翅膀{img star_mark 20 20}		
ETC_20150323_010367	不完整的魔法陣{img star_mark 20 20}		
ETC_20150323_010368	不完整的魔法陣外牆活動		
ETC_20150323_010369	[阿雷魯諾男爵]{nl}         阿斯塔		
ETC_20150323_010370	男爵祕書阿魯那斯		
ETC_20150323_010371	阿雷魯諾男爵{img star_mark 20 20}		
ETC_20150323_010372	男爵祕書貝紐斯		
ETC_20150323_010373	動力供給{img star_mark 20 20}		
ETC_20150323_010374	含糊的封印魔法陣		
ETC_20150323_010375	男爵的倉庫{img star_mark 20 20}		
ETC_20150323_010376	探測異常氣息		
ETC_20150323_010377	要掩埋瓶子的地方		
ETC_20150323_010378	孟堤肯登場enter觸發器		
ETC_20150323_010379	要設置魔法陣的地方		
ETC_20150323_010380	被汙染的土堆		
ETC_20150323_010381	成長不夠的蒲公英		
ETC_20150323_010382	老舊包袱		
ETC_20150323_010383	葡萄藤蔓		
ETC_20150323_010384	藥水觸發器		
ETC_20150323_010385	木櫃		
ETC_20150323_010386	中毒的佃戶		
ETC_20150323_010387	農場士兵 歐漢		
ETC_20150323_010388	地道入口		
ETC_20150323_010389	地道出口		
ETC_20150323_010390	藥袋		
ETC_20150323_010391	BOSS 觸發器		
ETC_20150323_010392	安全地帶觸發器		
ETC_20150323_010393	奇堤斯農場		
ETC_20150323_010394	特利彼特		
ETC_20150323_010395	變形懶惰樹根水晶*		
ETC_20150323_010396	憤怒的朝聖者靈魂*		
ETC_20150323_010397	某人的日誌		
ETC_20150323_010398	祈願森林說明		
ETC_20150323_010399	落葉堆		
ETC_20150323_010400	販賣台		
ETC_20150323_010401	信心之樹說明		
ETC_20150323_010402	達洛斯的屍身		
ETC_20150323_010403	藥沸騰的鍋子		
ETC_20150323_010404	[時空術師導師]{nl}魯希德 萬托斯芬		
ETC_20150323_010405	[元素使導師]{nl} 威坎 塞雷斯堤克	
ETC_20150323_010406	木材堆		
ETC_20150323_010407	農場地帶49_2		
ETC_20150323_010408	布袋		
ETC_20150323_010409	發生飲食腐敗活動		
ETC_20150323_010410	深睡的巨魔蠍		
ETC_20150323_010411	設置抑制小植物裝置場所		
ETC_20150323_010412	籬笆設置場所		
ETC_20150323_010413	模糊靈體		
ETC_20150323_010414	怪物重生 X		
ETC_20150323_010415	引導靈魂的雕像		
ETC_20150323_010416	朦朧的寶箱		
ETC_20150323_010417	陰森森的影子		
ETC_20150401_010418	收監的路克史頓		
ETC_20150401_010419	梅拉塔倫		
ETC_20150401_010420	大地的樹林哥布林		
ETC_20150401_010421	大地的野蜘蛛		
ETC_20150401_010422	大地的凱帕長老		
ETC_20150401_010423	大地的斯佩特拉		
ETC_20150401_010424	大地的幻影亡靈		
ETC_20150401_010425	大地的拉普拉沃		
ETC_20150401_010426	大地的撕裂者		
ETC_20150401_010427	大地的死產斯凱伯		
ETC_20150401_010428	大地的幽靈范托		
ETC_20150401_010429	大地的神殿射手		
ETC_20150401_010430	大地的肯瑟琳		
ETC_20150401_010431	大地的亞崑		
ETC_20150401_010432	地下墓穴蠟燭蜘蛛		
ETC_20150401_010433	收監的約諾溫		
ETC_20150401_010434	收監的長臂樹怪		
ETC_20150401_010435	地下墓穴蘑菇卡邦		
ETC_20150401_010436	收監的彼蘭特		
ETC_20150401_010437	阿修隆		
ETC_20150401_010438	庫奈茲		
ETC_20150401_010439	帕帕亞姆		
ETC_20150401_010440	泰特拉彼特		
ETC_20150401_010441	克羅庫曼		
ETC_20150401_010442	骸骨		
ETC_20150401_010443	奉獻箱		
ETC_20150401_010444	拉舒安布魯		
ETC_20150401_010445	葡萄艾倫		
ETC_20150401_010446	農場凱波希特		
ETC_20150401_010447	看守者的墓園		
ETC_20150401_010448	第 2 魔族受檢所		
ETC_20150401_010449	王陵勞役者宿舍		
ETC_20150401_010450	王陵護衛隊兵營		
ETC_20150401_010451	王陵裝載所		
ETC_20150401_010452	衰微的勒肯家門宅邸		
ETC_20150401_010453	祕密的雕像		
ETC_20150401_010454	倉庫管理員農民		
ETC_20150401_010455	請攻擊魔法陣並破壞！		
ETC_20150401_010456	現在為了讓火保持維持，請從橘色丹德爾身上搶一點能當作引火物的東西放上去！		
ETC_20150401_010457	什麼味道呀，怎麼這樣？		
ETC_20150401_010458	農作物突然發黑，全部死掉了！		
ETC_20150401_010459	不…不可以…		
ETC_20150401_010460	需要鍊金術士 2階		
ETC_20150401_010461	需要鍊金術士 3階		
ETC_20150401_010462	需要德魯伊 2階		
ETC_20150401_010463	需要德魯伊 3階		
ETC_20150401_010464	需要造箭者 2階		
ETC_20150401_010465	需要造箭者 3階		
ETC_20150401_010466	需要武僧 2階		
ETC_20150401_010467	需要武僧 3階		
ETC_20150401_010468	需要死靈術師 2階		
ETC_20150401_010469	需要死靈術師 3階	
ETC_20150401_010470	需要流氓 2階		
ETC_20150401_010471	需要流氓 3階		
ETC_20150401_010472	殺死怪物吧		
ETC_20150401_010473	戴上黑色頭髮吧		
ETC_20150401_010474	圖示圖片 + 開放黑色頭髮		
ETC_20150401_010475	偵測靈體的氣息		
ETC_20150401_010476	看見靈體的眼睛		
ETC_20150401_010477	消滅陰森森的影子		
ETC_20150401_010478	陰森的氣息減弱，怪物的防禦力也變弱。		
ETC_20150401_010479	反重力的影響		
ETC_20150401_010480	身體變得很輕似地，心情很好。		
ETC_20150401_010481	星光的殘影		
ETC_20150401_010482	好像可以揭開什麼。		
ETC_20150401_010483	被梅德依那的降靈晶球攻擊了！		
ETC_20150401_010484	貢獻		
ETC_20150401_010485	已為地區淨化做出貢獻了。請使用廢棄的祭壇吧！		
ETC_20150401_010486	靈魂的步伐		
ETC_20150401_010487	獲得祭壇的力量 ，暫時變得像靈魂一樣輕！可以更快速的移動。		
ETC_20150401_010488	神聖免疫		
ETC_20150401_010489	此怪物為免疫祭壇神聖力量的狀態！		
ETC_20150401_010490	火的魔力		
ETC_20150401_010491	消滅怪物，獲得了火的魔力！		
ETC_20150401_010492	封印		
ETC_20150401_010493	此怪物已被封印了。如果沒有很大的衝擊，是不會醒過來的。		
ETC_20150401_010494	滑倒		
ETC_20150401_010495	正滑倒		
ETC_20150401_010496	領悟		
ETC_20150401_010497	在頭腦裡一直想到數字。		
ETC_20150401_010498	光之氣息		
ETC_20150401_010499	光之氣息滲入，體力恢復速度增加了！		
ETC_20150401_010500	ScrIPt 確認函數		
ETC_20150401_010501	這是開發用函數。請不要使用。		
ETC_20150401_010502	強力的魔力保護膜		
ETC_20150401_010503	因為強力的魔力保護膜，任何攻擊都沒用。		
ETC_20150401_010504	後退射擊		
ETC_20150401_010505	5大罪惡的項鍊		
ETC_20150401_010506	上級鈦金爪		
ETC_20150401_010507	寵物上級鋪棉外套		
ETC_20150401_010508	寵物高階皮革盔甲		
ETC_20150401_010509	寵物上級鱗甲鎧甲		
ETC_20150401_010510	亞烏雷利屋斯		
ETC_20150401_010511	佩迪米安道具商人		
ETC_20150401_010512	佩迪米安裝備商人		
ETC_20150401_010513	佩迪米安鐵匠		
ETC_20150401_010514	佩迪米安傭兵委託所管理少將		
ETC_20150401_010515	佩迪米安飾品商人		
ETC_20150401_010516	佩迪米安管理職員		
ETC_20150401_010517	佩迪米安村莊女居民		
ETC_20150401_010518	女神奧斯特雅		
ETC_20150401_010519	OBB柱子		
ETC_20150401_010520	地下城活動管理者		
ETC_20150401_010521	要塞岩石		
ETC_20150401_010522	魔氣淨化裝置		
ETC_20150401_010523	峽谷地帶結界鐵鍊		
ETC_20150401_010524	峽谷地帶裝置 8		
ETC_20150401_010525	DoTimeAction：收集木材中：3：#SITGROPESET2：SSN_HATE_AROUND		
ETC_20150401_010526	DoTimeAction：翻找草堆中：2：#SITGROPESET：None		
ETC_20150401_010527	NPCDead/Sleep：500/Notice：NOTICE_Dm_！：什麼也找不到。：5		
ETC_20150401_010528	DoTimeAction：正在採集尼奧雷：2：None		
ETC_20150401_010529	PCSelfDown：10/Notice：NOTICE_Dm_！：尼奧雷之根斷了！：5/NPCDead		
ETC_20150401_010530	PCSelfDown：10/Notice：NOTICE_Dm_！：尼奧雷之根斷了！：5/NPCDead/Func：SCR_FARM47_HERB_ROOT_EVENT		
ETC_20150401_010531	IvnItem：FARM47_1_SQ_060_ITEM_1：1：0/DoTimeAction：放上怪物瘦肉乾燥中：3：MAKING：None		
ETC_20150401_010532	消滅被閃光彈擊中的怪物		
ETC_20150401_010533	獲得從卡烏爾雷祭壇出來的梅伊班的第4把鑰匙		
ETC_20150401_010534	使用梅德依那的降靈晶球		
ETC_20150401_010535	魔族監獄地區退場活動		
ETC_20150401_010536	趁麵包壞掉前趕快轉交		
ETC_20150401_010537	消除異常氣息		
ETC_20150401_010538	採集周圍的農作物，確認是否順利成長		
ETC_20150401_010539	消滅橘色丹德爾，搶奪引火物		
ETC_20150401_010540	將搶奪到的引火物放到燃燒的魔法陣裡維持火勢		
ETC_20150401_010541	確認作物		
ETC_20150401_010542	在周邊篱笆附近收集木棍		
ETC_20150401_010543	手槍盾牌姿勢		
ETC_20150401_010544	手槍輔助姿勢		
ETC_20150401_010545	製作書-簡陋混種劍		
ETC_20150401_010546	製作書-上級十字弓		
ETC_20150401_010547	製作書-上級鱗甲手套		
ETC_20150401_010548	製作書-上級鱗甲靴子		
ETC_20150401_010549	製作書-上級鱗甲褲子		
ETC_20150401_010550	製作書-上級鱗甲鎧甲		
ETC_20150401_010551	製作書-上級葛力瑪手套		
ETC_20150401_010552	製作書-上級葛力瑪靴子		
ETC_20150401_010553	製作書-上級葛力瑪布甲		
ETC_20150401_010554	製作書-上級鳶型盾牌		
ETC_20150401_010555	已完成飲食製作。		
ETC_20150401_010556	補充量：{Value}		
ETC_20150401_010557	已完成修理。		
ETC_20150401_010558	要登入的寶石比販賣者的技能高		
ETC_20150401_010559	侍從商店		
ETC_20150401_010560	寶石烘焙店		
ETC_20150401_010561	奉獻道具只能在村莊裡販賣。		
ETC_20150401_010562	整修中		
ETC_20150401_010563	武器整修中		
ETC_20150401_010564	防具整修中		
ETC_20150401_010565	寶石製作中		
ETC_20150401_010566	{Time}分鐘內，HP增加 {Value}%。		
ETC_20150401_010567	{Time}分鐘內，SP增加 {Value}%。		
ETC_20150401_010568	{Time}分鐘內，HP恢復時間減少 {Value}秒。		
ETC_20150401_010569	{Time}分鐘內，SP恢復時間減少 {Value}秒。		
ETC_20150401_010570	點擊時，使用該稱號。		
ETC_20150401_010571	正在採集香甜薄荷		
ETC_20150401_010572	好像來到食物不新鮮的地區了。		
ETC_20150401_010573	請回去和瑪流斯見面，並拿回新的麵包吧。		
ETC_20150401_010574	麵包沒有問題。請轉交給達流斯吧！		
ETC_20150401_010575	麵包變得不新鮮了。{nl}不新鮮的麵包丟掉後，從瑪流斯那拿回新麵包吧。		
ETC_20150401_010576	正在丟棄不新鮮的麵包		
ETC_20150401_010577	丟掉不新鮮的麵包吧，橘色哈明聞到味道跑過來了！		
ETC_20150401_010578	擦拭消除異常氣息！		
ETC_20150401_010579	正在製作木柴堆		
ETC_20150401_010580	把錢丟進去了！		
ETC_20150401_010581	沒有任何反應。		
ETC_20150401_010582	沒有任何反應！請帶其它怪物過來！		
ETC_20150401_010583	已經擺放好木柴了，現在就請燒掉咒術人偶吧！		
ETC_20150401_010584	必須要有裝有怪物氣息的瓶子！		
ETC_20150401_010585	在時間內破壞寶箱失敗了！		
ETC_20150401_010586	正打開酒桶		
ETC_20150401_010587	引發反應中		
ETC_20150401_010588	發黑的作物們又再次活了起來！請把這事實告訴約那里斯吧！		
ETC_20150401_010589	超過看守火的時間，失敗了！		
ETC_20150401_010590	獲得橘色丹德爾的翅膀了！請把這個放到火裡，維持火勢吧！		
ETC_20150401_010591	正將引火物放到火中		
ETC_20150401_010592	魔法陣消失了！		
ETC_20150401_010593	使用魔族變身卷軸中		
ETC_20150401_010594	祈禱中		
ETC_20150401_010595	在祭壇上感受到微弱的氣息。		
ETC_20150401_010596	因為祭壇的力量，腳步變得非常輕盈！		
ETC_20150401_010597	對廢棄的祭壇賦予魔力。		
ETC_20150401_010598	沒有任何反應。		
ETC_20150401_010599	祭壇補充中		
ETC_20150401_010600	撿取中		
ETC_20150401_010601	已經持有炸藥！		
ETC_20150401_010602	學會炸藥。		
ETC_20150401_010603	正在裝載炸藥		
ETC_20150401_010604	推車上載了炸藥。		
ETC_20150401_010605	身上沒有炸藥。		
ETC_20150401_010606	從孤立地區逃出來了。		
ETC_20150401_010607	被遺棄的推車		
ETC_20150401_010608	倒塌的岩石		
ETC_20150401_010609	呼喊王的名字吧！		
ETC_20150401_010610	呼喊奧施莉奈女神的名稱吧！		
ETC_20150401_010611	呼喊澤米娜女神的名字吧！		
ETC_20150401_010612	呼喊瓦卡麗涅女神的名字吧！		
ETC_20150401_010613	呼喊拉伊瑪女神的名字吧！		
ETC_20150401_010614	呼喊加比婭女神的名字吧！		
ETC_20150401_010615	呼喊名字看看吧。		
ETC_20150401_010616	札卡里耶爾萬歲！		
ETC_20150401_010617	奧施莉奈萬歲！		
ETC_20150401_010618	澤米娜萬歲！		
ETC_20150401_010619	瓦卡麗涅萬歲！		
ETC_20150401_010620	拉伊瑪萬歲！		
ETC_20150401_010621	加比婭萬歲！		
ETC_20150401_010622	想起數字了。{nl}		
ETC_20150401_010623	不乾淨的蟲卵		
ETC_20150401_010624	亞崑的封印減弱了。		
ETC_20150401_010625	亞崑從封印中釋放了！		
ETC_20150401_010626	活性化中		
ETC_20150401_010627	魔氣淨化裝置啟動了！		
ETC_20150401_010628	魔氣淨化為止剩下		
ETC_20150401_010629	秒，剩餘秒數。		
ETC_20150401_010630	已完成魔氣淨化。{nl}光之氣息滲入王陵勞役者宿舍。		
ETC_20150401_010631	禮拜堂的結界已解除！		
ETC_20150401_010632	祭壇已化活性化了。		
ETC_20150401_010633	禮拜堂地區上，對怪物有致命性的光之力量已活性化。		
ETC_20150401_010634	此為一次只能擁有1個的道具。		
ETC_20150401_010635	正在點蠟燭		
ETC_20150401_010636	已解除守護封印！		
ETC_20150401_010637	已解除保護封印！		
ETC_20150401_010638	已解除呵護封印！		
ETC_20150401_010639	使吸收中		
ETC_20150401_010640	祭壇控制中		
ETC_20150401_010641	地下墓穴開始散發出鐵甲殘魔的惡臭！		
ETC_20150401_010642	地下墓穴充滿了鐵甲殘魔的惡臭！		
ETC_20150401_010643	圍繞在周圍的星光殘影稍後就會消失！		
