UI_20180327_000635	{@st43b}{s18}公會道具{/}	{@st43b}{s18}길드 아이템{/}				
UI_20180327_000636	{@st43b}{s18}公會資金{/}	{@st43b}{s18}길드 자금{/}				
UI_20180327_000637	現在更新公會保管箱。	현재 길드 보관함을 갱신합니다.				
UI_20180327_000638	使用	사용				
UI_20180327_000639	備註	비고				
UI_20180327_000640	{img icon_item_silver 24 24} 金額	{img icon_item_silver 24 24} 금액				
UI_20180327_000641	{img in_arrow 20 20}{@st66b}{s18}匯款  {/}	{img in_arrow 20 20}{@st66b}{s18}입금  {/}				
UI_20180327_000642	ⓘ 此道具公會大師可以讓渡給公會成員，此首會歸屬於領取的公會成員。{nl}ⓘ 道具可以在信箱領取。	ⓘ 이 아이템은 길드 마스터가 길드원에게 양도할 수 있고, 그 아이템은 수령한 길드원에게 귀속됩니다.{nl}ⓘ 아이템은 메세지 함에서 수령 가능합니다.				
UI_20180327_000643	{@st43b}{s18}公會戰爭{/}	{@st43b}{s18}길드 전쟁{/}				
UI_20180327_000644	中立解除通知	중립 해제 알람				
UI_20180327_000645	從中立宣言解除的1天前開始，每當進入地圖就會出現通知訊息。{nl}只有公會大師可以變更選項。	중립 선언이 해제되기 1일 전부터 맵에 입장할 때마다 알람 메세지가 나옵니다.{nl}길드 마스터만 옵션 변경을 할 수 있습니다.				
UI_20180327_000646	中立宣言	중립 선언				
UI_20180327_000647	戰爭公會目錄	전쟁 길드 목록				
UI_20180327_000648	剩餘戰爭時間	남은 전쟁 시간				
UI_20180327_000649	ⓘ 於公會戰爭途中被破壞的公會塔可以在24小時之後重新建立。{nl}ⓘ 戰爭宣布可以透過對方公會塔宣布。{nl}ⓘ 戰爭宣布後，1個小時後戰爭開始。{nl}ⓘ 如果宣布戰爭，一直到戰爭結束為止都不能解散公會。{nl}ⓘ 如果沒有公會塔就無法戰爭宣布。	ⓘ 길드 전쟁 도중 부숴진 길드 타워는 24시간 이후에 다시 세울 수 있습니다.{nl}ⓘ 전쟁 선포는 상대 길드 타워를 통해 선포 할 수 있습니다.{nl}ⓘ 전쟁 선포 후, 1시간 후에 전쟁이 시작됩니다.{nl}ⓘ 전쟁 선포를 하면, 전쟁이 끝날 때까지 길드 해산을 할 수 없습니다.{nl}ⓘ 길드타워가 없으면 전쟁 선포를 할 수 없습니다.				
UI_20180327_000650	{@st43b}{s18}公會領地戰{/}	{@st43b}{s18}길드 콜로니전{/}				
UI_20180327_000651	何謂公會領地戰	길드 콜로니전이란				
UI_20180327_000652	是否參加	참가 여부				
UI_20180327_000653	參加	참가				
UI_20180327_000654	未參加	미참가				
UI_20180327_000655	ⓘ 據點佔領公會固定為參加。{nl}ⓘ 當變更參加與否選項時 	ⓘ 스팟 점령 길드는 참가로 고정됩니다.{nl}ⓘ 참가 여부 옵션을 				
UI_20180327_000656	就無法進行公會大師委任。{nl}ⓘ 參加與否選項只有具有聖殿騎士職業的公會大師可以變更。{nl}ⓘ 參加與否選項在公會領地戰開始5分鐘前一直到結束後1分鐘為止這段時間不能變更。{nl}ⓘ 參加與否選項和公會塔有無設置無關都可以進行變更。	로 변경 시, 길드 마스터 위임이 불가능합니다.{nl}ⓘ 참가 여부 옵션은 템플러 클래스를 가진 길드 마스터만 변경할 수 있습니다.{nl}ⓘ 참가 여부 옵션은 길드 콜로니전 시작 5분 전 부터 종료 1분 후까지 변경할 수 없습니다.{nl}ⓘ 참가 여부 옵션은 길드 타워의 설치 유무와 상관없이 변경할 수 있습니다.				
UI_20180327_000657	{@st43b}{s18}佔領優惠{/}	{@st43b}{s18}점령 혜택{/}				
UI_20180327_000658	佔領地區	점령 지역				
UI_20180327_000659	地區等級	지역 등급				
UI_20180327_000660	發送銀幣(%)	지급 실버(%)				
UI_20180327_000661	佔領獎勵	점령보상				
UI_20180327_000662	ⓘ 佔領獎勵每週%s發放。{nl}ⓘ 佔領獎勵金從前週市場手續費中 	ⓘ 점령 보상은 매주 %s 지급됩니다.{nl}ⓘ 점령 보상금은 전 주 마켓 수수료 중에서 				
UI_20180327_000663	發送。{nl}ⓘ 將把佔領獎勵金換算為領地戰紀念鑄幣發送。{nl}ⓘ 以佔領獎勵金發送的銀幣有上下限限制，上限為%s億。{nl}ⓘ於Beta發送的佔領獎勵及發送日程有可能和上述內容有所不同，請以官網公告為準。	만큼 지급됩니다.{nl}ⓘ 점령 보상금은 콜로니전 기념 주화로 환산되어 지급됩니다.{nl}ⓘ 점령 보상금으로 지급되는 실버는 상한선이 존재하며, 상한선은 %s억입니다.{nl}ⓘ Beta에 지급되는 점령 보상 및 지급 일정은 위에 명시된 내용과 다를 수 있으며, 홈페이지 내 공지사항을 통해 확인 바랍니다.				
UI_20180327_000664	星期二 06:00	화요일 06:00				
UI_20180327_000665	{@st43b}{s18}公會徽章{/}	{@st43b}{s18}길드 엠블럼{/}				
UI_20180327_000666	{@st41b}{nl}圖譬 %s{/}	{@st41b}{nl}이미지 %s{/}				
UI_20180327_000667	ⓘ 公會徽章初次登錄免費。{nl}ⓘ 變更公會徽章時需要使用 %s萬銀幣。{nl}ⓘ 公會徽章只能登錄大小%s的 %s 檔案。{nl}ⓘ 登錄檔案的名稱限以英文和數字命名的檔案。{nl}ⓘ 使用有問題的圖片時可能會受到制裁。	ⓘ 길드 엠블럼의 최초 등록은 무료입니다.{nl}ⓘ 길드 엠블럼 변경시 %s만 실버가 사용됩니다.{nl}ⓘ 길드 엠블럼은 %s 크기의 %s 파일만 등록 가능합니다.{nl}ⓘ 파일 이름이 영문과 숫자로 이루어진 파일만 등록 가능합니다.{nl}ⓘ 문제 있는 이미지 사용 시 제재가 있을 수 있습니다.				
UI_20180327_000668	{@st43b}{s18}基地進場設定{/}	{@st43b}{s18}아지트 입장 설정{/}				
UI_20180327_000669	外部人可進場	외부인 입장 가능				
UI_20180327_000670	{@st43b}{s18}公會公告{/}	{@st43b}{s18}길드 공지{/}				
UI_20180327_000671	{@st66}{s18}登錄{/}	{@st66}{s18}등록{/}				
UI_20180327_000672	{@st43b}{s18}公會介紹文{/}	{@st43b}{s18}길드 소개글{/}				
UI_20180327_000673	{@st43b}{s18}一句佈告欄{/}	{@st43b}{s18}한 줄 게시판{/}				
UI_20180327_000674	最多輸入25字。	최대 25자 까지 가능합니다.				
UI_20180327_000675	ⓘ 一句公佈欄1天可登錄3次。	ⓘ 한 줄 게시판은 하루 3회 등록 가능합니다.				
UI_20180327_000676	公會情報	길드 정보				
UI_20180327_000677	保管箱	보관함				
UI_20180327_000678	社群	커뮤니티				
UI_20180327_000679	戰爭	전쟁				
UI_20180327_000680	領地戰	콜로니전				
UI_20180327_000681	{@st43}傳送道具	{@st43}아이템 보내기				
UI_20180327_000682	傳達數量	전달 개수				
UI_20180327_000683	殘餘數量	잔여 개수				
UI_20180327_000684	隊伍名稱 {img %s 13 13}	팀명 {img %s 13 13}				
UI_20180327_000685	數量	수량				
UI_20180327_000686	{@st41b}{nl}傳送	{@st41b}{nl}보내기				
UI_20180327_000687	隧伍名稱	팀 이름				
UI_20180327_000688	分流 / 位置	채널 / 위치				
UI_20180327_000689	照換	소환				
UI_20180327_000690	移動到公會成員	길드원에게 가기				
UI_20180327_000691	移動	가기				
UI_20180327_000692	{@st41}立即移至地區	{@st41}바로 존으로 이동				
UI_20180327_000693	{@st41b}%s秒後移動至地區…{/}	{@st41b}%s초 후 존으로 이동합니다...{/}				
UI_20180327_000694	{@st46}公會對戰結果{/}	{@st46}길드 대전 결과{/}				
UI_20180327_000695	{@st45tw2}對戰時間{/}	{@st45tw2}대전 시간{/}				
UI_20180327_000696	{@st43b}公會塔 HP{/}	{@st43b}길드 타워 HP{/}				
UI_20180327_000697	{@sti9}總擊殺次數{/}	{@sti9}총 킬 카운트{/}				
UI_20180327_000698	{@stz1}總死亡次數{/}	{@stz1}총 데스 카운트{/}				
UI_20180327_000699	{@sti1c}一週戰績{/}	{@sti1c}주간 전적{/}				
UI_20180327_000700	{@sti6}%s勝{@sti7}%s敗{/}	{@sti6}%s승 {@sti7}%s패{/}				
UI_20180327_000701	{@sti9}%s勝 {@sti6}%s敗{/}	{@sti9}%s승 {@sti6}%s패{/}				
UI_20180327_000702	{@st45tw2}擊殺排名3	{@st45tw2}킬 랭킹3				
UI_20180327_000703	{@st45tw2}名稱{/}	{@st45tw2}이름				
UI_20180327_000704	{@st45tw2}擊殺	{@st45tw2}킬				
UI_20180327_000705	{@st45tw2}死亡	{@st45tw2}데스				
UI_20180327_000706	{@st59}戒指 1{/}	{@st59}링1{/}				
UI_20180327_000707	加入	가입				
UI_20180327_000708	驅逐	추방				
UI_20180327_000709	任務	퀘스트				
UI_20180327_000710	{@st41b}魔法賦予	{@st41b}마법 부여				
UI_20180327_000711	{@st41b}魔法賦予卷軸{/}	{@st41b}마법 부여 스크롤{/}				
UI_20180327_000712	{@st59}關閉魔法賦予卷軸視窗。{/}	{@st59}마법 부여 스크롤 창을 닫습니다.{/}				
UI_20180327_000713	{@st66b}將會消耗一個魔法賦予卷軸 。{/}	{@st66b}마법부여 스크롤 1개가 소비됩니다.{/}				
UI_20180327_000714	{@st42b}目前卷軸持有數量 : %s個{/}	{@st42b}현재 스크롤 보유 개수 : %s개{/}				
UI_20180327_000715	{@st43}%s 獲得！{/}	{@st43}%s 획득!{/}				
UI_20180327_000716	{@st42b}{s20}連續購買	{@st42b}{s20}연속 구매				
UI_20180327_000717	{@st42b}{s20}關閉	{@st42b}{s20}닫기				
UI_20180327_000718	{@st59}關閉視窗。{/}	{@st59}창을 닫습니다.{/}				
UI_20180327_000719	{@st66b}使用時可以獲得{nl}不知是什麼的東西。{/}	{@st66b}사용하면 무언가 알 수 없는 것을{nl}획득할 수 있을 것 같습니다.{/}				
UI_20180327_000720	{@st66b}可以獲得套裝。{/}	{@st66b}코스튬을 얻을 수 있습니다.{/}				
UI_20180327_000721	{@st42}全體/}	{@st42}전체{/}				
UI_20180327_000722	{@st42}今日排名{/}	{@st42}오늘랭킹{/}				
UI_20180327_000723	{@st42}週排名{/}	{@st42}주간랭킹{/}				
UI_20180327_000724	{@st56}順位{/}	{@st56}순위{/}				
UI_20180327_000725	{@st56}分數{/}	{@st56}점수{/}				
UI_20180327_000726	{@st56}職業{/}	{@st56}직업{/}				
UI_20180327_000727	{@st56}名字{/}	{@st56}이름{/}				
UI_20180327_000728	上一頁	이전 페이지				
UI_20180327_000729	下一頁	다음 페이지				
UI_20180327_000730	{@st42}ID 檢索{/}	{@st42}ID 검색{/}				
UI_20180327_000731	檢索輸入的 ID。	입력한 ID를 검색합니다				
UI_20180327_000732	關閉名譽殿堂。	명예의 전당을 닫습니다				
UI_20180327_000733	輸入要檢索的 ID。	검색할 ID를 입력합니다				
UI_20180327_000734	可以移動據點。	거점 이동을 할 수 있습니다.				
UI_20180327_000735	{@st59b}小幫手目錄{nl}{@st59s} - 可在目錄上再次確認讀取過的小幫手內容。{nl} - 選擇想要確認的項目並詳細查看。{/}	{@st59b}도움말 목록{nl}{@st59s} - 읽었던 도움말들을 목록에서 다시 확인 가능{nl} - 원하는 항목을 선택해서 상세 보기{/}				
UI_20180327_000736	{@st43}小幫手目錄{/}	{@st43}도움말 목록{/}				
UI_20180327_000737	{@st59}關閉小幫手目錄視窗。{/}	{@st59}도움말 목록 창을 닫습니다{/}				
UI_20180327_000738	{@st43}{s22}小幫手{/}	{@st43}{s22}도움말{/}				
UI_20180327_000739	{@st47_b}{b}小幫手標題{/}	{@st47_b}{b}도움말 제목{/}				
UI_20180327_000740	{@st42b}簡單小幫手內容{/}	{@st42b}심플 도움말내용{/}				
UI_20180327_000741	{@st41b}詳細資料 {img red_down_arrow 16 16}	{@st41b}상세 보기 {img red_down_arrow 16 16}				
UI_20180327_000742	{@st59}詳細查看{/}	{@st59}자세하게 보기{/}				
UI_20180327_000743	{@st43}歷史記錄{/}	{@st43}히스토리{/}				
UI_20180327_000744	{@st59}將要關閉歷史記錄。{/}	{@st59}히스토리 정보를 닫습니다.{/}				
UI_20180327_000745	{@st45tw2}項目{/}	{@st45tw2}항목{/}				
UI_20180327_000746	{@st45tw2}變動值{/}	{@st45tw2}변동값{/}				
UI_20180327_000747	{@st45tw2}時間{/}	{@st45tw2}시간{/}				
UI_20180327_000748	{@st45tw2}復原{/}	{@st45tw2}복구{/}				
UI_20180327_000749	{@st43}小矮人情報{/}	{@st43}호문쿨루스 정보{/}				
UI_20180327_000750	生命時間	생명시간				
UI_20180327_000751	{@st66b}物理攻擊力{/}	{@st66b}물리공격력{/}				
UI_20180327_000752	{@st66b}魔法攻擊力{/}	{@st66b}마법공격력{/}				
UI_20180327_000753	{@st66b}物理防禦力{/}	{@st66b}물리방어력{/}				
UI_20180327_000754	{@st66b}魔法防禦力{/}	{@st66b}마법방어력{/}				
UI_20180327_000755	{@st42}技能設定{/}	{@st42}스킬 설정{/}				
UI_20180327_000756	{@st66b}小矮人AI技能可以設定至4個為止，{nl}設定過的技能不能變更。{/}	{@st66b}호문쿨루스 AI스킬은 4개까지 설정 가능하며,{nl} 한번 설정한 스킬은 변경되지 않습니다.{/}				
UI_20180327_000757	名稱{/}	이름{/}				
UI_20180327_000758	設定{/}	설정{/}				
UI_20180327_000759	{@st41b}套用	{@st41b}적용				
UI_20180327_000760	{@st59}關閉小矮人情報UI。{/}	{@st59}호문쿨루스 정보 UI를 닫습니다{/}				
UI_20180327_000761	{@st66d}套用過的技能不能變更。{nl}您要進行嗎？{/}	{@st66d}한번 적용된 스킬은 변경하실 수 없습니다.{nl}진행하시겠습니까?{/}				
UI_20180327_000762	{@st43}副本	{@st43}인스턴스 던전				
UI_20180327_000763	{@st59}將會關閉副本。{/}	{@st59}인스턴스 던전을 닫습니다{/}				
UI_20180327_000764	{@st41}副本重置 : 每日6時{/}	{@st41}입장 횟수 초기화 : 매일 6시{/}				
UI_20180327_000765	名稱/位置	이름/위치				
UI_20180327_000766	入場等級	입장레벨				
UI_20180327_000767	等級漸增排序{/}	레벨 오름차순{/}				
UI_20180327_000768	等級漸減排序{/}	레벨 내림차순{/}				
UI_20180327_000769	入場次數	입장 횟수				
UI_20180327_000770	副本入場消費次數和{nl} 即時副本倍數VIP道具{nl}消耗越多{nl}經驗值/道具掉落機率{nl} 最高增加至3倍。	던전 입장 소비 횟수와{nl} 인스턴스 던전 배수 토큰 아이템을{nl}소모한 만큼{nl}경험치/아이템드랍률을{nl} 최대 3배까지 증가시킵니다.				
UI_20180327_000771	{@st41b}發動倍數模式	{@st41b}배수모드 발동				
UI_20180327_000772	只有副本和委託所任務可以使用。	인던과 의뢰소 미션에만 사용 가능합니다.				
UI_20180327_000773	{@st41b}取消倍數模式	{@st41b}배수모드 취소				
UI_20180327_000774	倍數模式套用個數	배수모드 적용 개수				
UI_20180327_000775	進入副本	던전 입장				
UI_20180327_000776	%s/%s次	%s/%s회				
UI_20180327_000777	%s個	%s개				
UI_20180327_000778	代表登場怪物	대표 등장 몬스터				
UI_20180327_000779	獲得道具	획득 아이템				
UI_20180327_000780	{@st66b}自動配對{nl}重新入場	{@st66b}자동매칭{nl}재입장				
UI_20180327_000781	進入先前配對的場地。	이전에 매칭된 곳으로 입장합니다.				
UI_20180327_000782	{@st41b}4人以下進場{/}	{@st41b}4인 이하 입장{/}				
UI_20180327_000783	自動配對%s	자동매칭%s				
UI_20180327_000784	等待組隊成員參加。{nl}向等級相符的組隊成員發送訊息。	파티원의 참여를 기다립니다.{nl}레벨대가 맞는 파티원에게는 메세지가 전송됩니다.				
UI_20180327_000785	與組隊成員自動配對	파티원과 자동매칭				
UI_20180327_000786	以目前聚集成員自動配對	현재 모인 멤버로 자동매칭				
UI_20180327_000787	{@st41b}馬上入場%s	{@st41b}바로입장%s				
UI_20180327_000788	總等待人數： %s	총 대기인원: %s				
UI_20180327_000789	請求資訊中。	정보를 요청 중 입니다.				
UI_20180327_000790	正在等待組隊成員參加。	파티원의 참여를 기다리고 있습니다.				
UI_20180327_000791	{@st66b}取消配對	{@st66b}매칭 취소				
UI_20180327_000792	稍後將移動	잠시 후 이동됩니다				
UI_20180327_000793	{@st41b}4人以下進場	{@st41b}4인 이하 입장				
UI_20180327_000794	地下墓穴地下副本入口	카타콤 지하 던전 입구				
UI_20180327_000795	{nl}各個地下城依類別計算進場次數。	{nl}각 던전은 카테고리별로 입장 횟수가 카운트 됩니다. 				
UI_20180327_000796	{@st59}關閉副本視窗。{/}	{@st59}인스턴스 던전 창을 닫습니다{/}				
UI_20180327_000797	{@st43}副本{/}	{@st43}인스턴스 던전{/}				
UI_20180327_000798	地下城名稱	던전 이름				
UI_20180327_000799	使用VIP可以追加進場1次。	토큰 혜택으로 1회 추가 입장 가능합니다.				
UI_20180327_000800	代表獲得道具	대표 획득 아이템				
UI_20180327_000801	{@st66b}等級遞增{/}	{@st66b}레벨 오름차순{/}				
UI_20180327_000802	{@st66b}等級遞減{/}	{@st66b}레벨 내림차순{/}				
UI_20180327_000803	{@st66b}進場次數每天%s點會重置。{/}	{@st66b}입장 횟수는 매일 %s시에 초기화 됩니다.{/}				
UI_20180327_000804	{@st43}{s22}查看地下城位置{/}	{@st43}{s22}던전 위치 보기{/}				
UI_20180327_000805	{@st59}關閉查看地下位置視窗。{/}	{@st59}던전 위치 보기 창을 닫습니다{/}				
UI_20180327_000806	這是可以快速消滅{nl}即時副本怪物的卷軸。	인스턴스 던전의 몬스터를 {nl}빠르게 처치할 수 있는 주문서 입니다.				
UI_20180327_000807	副本掃盪卷{/}	인스턴스 던전 소탕권{/}				
UI_20180327_000808	注意事項	주의사항				
UI_20180327_000809	 在光柱死掉的怪物有可能不會被記錄在冒險日誌上，{nl}會在光柱周圍掉落道具，{nl}請注意會有遺失的可能性。{nl}使用的掃盪券會立即消失，只會套用在該次的即使副本上。{nl}{/}	 빛기둥에 죽은 몬스터는 모험일지에 기록되지{nl}않을 수 있으며, 빛기둥 주변에서 아이템이 떨어지게{nl}되어, 유실 가능성에 유의해 주시기 바랍니다.{nl}사용한 소탕권은 즉시 사라지며, 해당회차 인스턴스{nl}던전에서만 적용됩니다.{/}				
UI_20180327_000810	您要使用副本掃盪劵嗎？{/}	인스턴스 던전 소탕권을 사용하시겠습니까?{/}				
UI_20180327_000811	{@st41b}使用	{@st41b}사용				
UI_20180327_000812	伺服器	서버				
UI_20180327_000813	角色名稱	캐릭터명				
UI_20180327_000814	事由	사유				
UI_20180327_000815	{@st43}{s24}檢舉不良玩家	{@st43}{s24}불량유저 신고				
UI_20180327_000816	{@st41b}檢舉	{@st41b}신고				
UI_20180327_000817	檢舉。	신고합니다.				
UI_20180327_000818	取消。	취소합니다.				
UI_20180327_000819	{@st43}{#ffcc33}{s24}完成	{@st43}{#ffcc33}{s24}클리어				
UI_20180327_000820	{@st43}{s24}達成率：	{@st43}{s24}달성률 : 				
UI_20180327_000821	{@st43b}{s18}獲得獎勵	{@st43b}{s18}획득 보상				
UI_20180327_000822	{@st66d_y}倍數卷效果獎勵 x	{@st66d_y}배수권 효과 보상 x				
UI_20180327_000823	{img icon_item_silver 24 24} 銀幣	{img icon_item_silver 24 24} 실버				
UI_20180327_000824	{img icon_item_cube3 25 25} 魔方	{img icon_item_cube3 25 25} 큐브				
UI_20180327_000825	{img test_indun_exp 30 15} 經驗值	{img test_indun_exp 30 15} 경험치				
UI_20180327_000826	{img test_indun_exp 30 15} 職業經驗值	{img test_indun_exp 30 15} 클래스 경험치				
UI_20180327_000827	60秒後回到入口。	60초 후 입구로 돌아갑니다.				
UI_20180327_000828	{@st41b}返回	{@st41b}돌아가기				
UI_20180327_000829	回到進場地區。	입장 지역으로 돌아갑니다.				
UI_20180327_000830	副本達成率	인던 달성률				
UI_20180327_000831	組隊條件一致！	파티 조건 일치!				
UI_20180327_000832	訊息	메세지				
UI_20180327_000833	{@st59}關閉訊息{/}	{@st59}메세지를 닫습니다.{/}				
UI_20180327_000834	{@st43}活動說明{/}	{@st43}이벤트 안내{/}				
UI_20180327_000835	{@st66b}點擊banner會移動至該活動網頁。{/}	{@st66b}배너를 클릭하면 해당 이벤트 페이지로 이동합니다{/}				
UI_20180327_000836	{@st59}關閉活動說明UI{/}	{@st59}이벤트 안내 UI를 닫습니다{/}				
UI_20180327_000837	請輸入數量。	수량을 입력하세요				
UI_20180327_000838	{@st59}輸入內容{/}	{@st59}내용을 입력합니다{/}				
UI_20180327_000839	請輸入數量。	개수를 입력하세요				
UI_20180327_000840	{@st59}確認輸入內容{/}	{@st59}입력 내용을 확인합니다{/}				
UI_20180327_000841	{@st66}閉閉	{@st66}닫기				
UI_20180327_000842	{@st59}取消輸入{/}	{@st59}입력을 취소합니다{/}				
UI_20180327_000843	{@st43}傳送點{/}	{@st43}워프{/}				
UI_20180327_000844	{@st59}關閉傳送點視窗。{/}	{@st59}워프 창을 닫습니다{/}				
UI_20180327_000845	{@st59b}傳送點{nl}{@st59s} - 可以傳送至自己訪問過地區的系統。{nl} - 當傳送點有2個以上時，傳送點功能活性化。{nl}{/}	{@st59b}워프{nl}{@st59s} - 자신이 방문한 지역으로 워프할 수 있는 시스템{nl} - 워프가 2개이상일때 워프 기능 활성화{nl}{/}				
UI_20180327_000846	{@st41}目前位置：%s{/}	{@st41}현재 위치 : %s{/}				
UI_20180327_000847	{@st59}地圖放大{/}	{@st59}지도를 확대합니다{/}				
UI_20180327_000848	{@st59}地圖縮小{/}	{@st59}지도를 축소합니다{/}				
UI_20180327_000849	{@st59}確認最後傳送的地區。{/}	{@st59}마지막 워프 지역을 봅니다{/}				
UI_20180327_000850	{@st59}確認目前所在地。{/}	{@st59}현재 위치를 봅니다{/}				
UI_20180327_000851	{@st43}{s22}傳送點{/}	{@st43}{s22}워프{/}				
UI_20180327_000852	{@st41b}您要移動到這個地區嗎？{/}	{@st41b}이 지역으로 이동하시겠습니까?{/}				
UI_20180327_000853	序曲	인트로				
UI_20180327_000854	{@st43}背包{/}	{@st43}인벤토리{/}				
UI_20180327_000855	{@st59}關閉背包。{/}	{@st59}인벤토리를 닫습니다{/}				
UI_20180327_000856	{@st59b}穿戴裝備{nl}{@st59s} - 髮型/套裝：穿戴可變更外型的道具{nl} - 武器：可配戴單手裝備及雙手裝備。{nl}   (配戴單手裝備時，可配戴副武器/盾牌。){nl} - 防具：穿戴上衣、下衣、手套、鞋子。{nl} - 飾品：配戴1個項鍊、2個手環。{nl}   (手環2利用Alt鍵比較查看/可配戴){/}	{@st59b}착용장비{nl}{@st59s} - 헤어/코스튬 : 외형 변경 가능 아이템 착용{nl} - 무기 : 한손 장비 및 양손 장비 착용 가능{nl}   (한손 장비 착용시 서브웨폰/방패 착용 가능 ){nl} - 방어구 : 상의, 하의, 장갑, 신발 착용{nl} - 악세서리 : 목걸이 1개, 팔찌 2개 착용{nl}   (팔찌2는 Alt키로 비교해 보기/장착 가능){/}				
UI_20180327_000857	{@st59}頭飾 1{/}	{@st59}헤어 코스튬1{/}				
UI_20180327_000858	{@st59}頭飾 2{/}	{@st59}헤어 코스튬2{/}				
UI_20180327_000859	{@st59}頭飾3{/}	{@st59}헤어 코스튬3{/}				
UI_20180327_000860	{@st59}髮型{/}	{@st59}헤어{/}				
UI_20180327_000861	{@st59}手環 1{/}	{@st59}팔찌1{/}				
UI_20180327_000862	{@st59}隱形眼鏡{/}	{@st59}렌즈{/}				
UI_20180327_000863	{@st59}上衣{/}	{@st59}상의{/}				
UI_20180327_000864	{@st59}下衣{/}	{@st59}하의{/}				
UI_20180327_000865	{@st59}左手{/}	{@st59}왼손{/}				
UI_20180327_000866	{@st59}右手{/}	{@st59}오른손{/}				
UI_20180327_000867	{@st59}套裝{/}	{@st59}코스튬{/}				
UI_20180327_000868	{@st59}手套{/}	{@st59}장갑{/}				
UI_20180327_000869	{@st59}鞋子{/}	{@st59}신발{/}				
UI_20180327_000870	{@st59}特殊套裝{/}	{@st59}스페셜 코스튬{/}				
UI_20180327_000871	{@st59}特效套裝{/}	{@st59}이펙트 코스튬{/}				
UI_20180327_000872	{@st59}翅膀{/}	{@st59}날개{/}				
UI_20180327_000873	{@st59}項鍊{/}	{@st59}목걸이{/}				
UI_20180327_000874	{@st59}臂環{/}	{@st59}암밴드{/}				
UI_20180327_000875	{@st59}手環 2{/}	{@st59}팔찌2{/}				
UI_20180327_000876	{@st59}以該號碼交換裝備。(Alt+Z){/}	{@st59}해당 번호로 장비를 교환합니다(Alt+Z){/}				
UI_20180327_000877	{@st59}顯示/不顯示{/}	{@st59}보이기/안보이기{/}				
UI_20180327_000878	{img monsterbtn_image 29 28}{@st66b}{s16}怪物卡片{/}	{img monsterbtn_image 29 28}{@st66b}{s16}몬스터 카드{/}				
UI_20180327_000879	{@st59}開啟怪物卡片視窗{/}	{@st59}몬스터 카드창을 엽니다{/}				
UI_20180327_000880	{@st66b}裝備{/}	{@st66b}장비{/}				
UI_20180327_000881	{@st66b}道具{/}	{@st66b}아이템{/}				
UI_20180327_000882	{@st59}刪除過時間的道具。{/}	{@st59}기간이 지난 아이템을 삭제합니다{/}				
UI_20180327_000883	{@st59}整理背包{/}	{@st59}인벤토리를 정렬합니다{/}				
UI_20180327_000884	{@st59}所選擇的道具將會變成鎖定狀態。{/}	{@st59}선택한 아이템이 잠금 상태가 됩니다.{/}				
UI_20180327_000885	重量	무게				
UI_20180327_000886	{@st43}%s 開設商店{/}	{@st43}%s 상점 개설{/}				
UI_20180327_000887	{@st59}關閉商店。{/}	{@st59}상점을 닫습니다{/}				
UI_20180327_000888	招牌名稱	간판 제목				
UI_20180327_000889	單一價格	개당 가격				
UI_20180327_000890	{@st41b}材料目錄	{@st41b}재료 목록				
UI_20180327_000891	{@st43}寶石烘焙{/}	{@st43}젬 로스팅{/}				
UI_20180327_000892	{@st59}關閉UI視窗。{/}	{@st59}UI를 닫습니다{/}				
UI_20180327_000893	{@st66b}烘焙{/}	{@st66b}로스팅{/}				
UI_20180327_000894	{@st59}請放上寶石。{/}	{@st59}젬을 올려주세요{/}				
UI_20180327_000895	{img silver 20 20} 獲得價格	{img silver 20 20} 받는 가격				
UI_20180327_000896	{@st43}武器修理{/}	{@st43}무기 손질{/}				
UI_20180327_000897	{@st43}裝備修理{/}	{@st43}장비 손질{/}				
UI_20180327_000898	{@st66b}修理{/}	{@st66b}손질{/}				
UI_20180327_000899	{@st59}關備修理 UI。{/}	{@st59}수리 UI를 닫습니다{/}				
UI_20180327_000900	持續時間	지속 시간				
UI_20180327_000901	{@st43}修理{/}	{@st43}수 리{/}				
UI_20180327_000902	{@st66b}修理{/}	{@st66b}수리{/}				
UI_20180327_000903	{@st66}裝備中 選擇	{@st66}장착중 선택				
UI_20180327_000904	{@st43}道具製作{/}	{@st43}아이템 제작{/}				
UI_20180327_000905	{@st59}關閉道具製作。{/}	{@st59}아이템 제작을 닫습니다{/}				
UI_20180327_000906	{@st59b}道具製作{nl}{@st59s} - 如果得到配方道具，就可以製作該道具。{nl} - 將配方和材料放入欄位後，執行道具製作即可。{nl} - 可以在製作的道具上記入名稱和紙條。{/}	{@st59b}아이템 제작{nl}{@st59s} - 레시피 아이템을 입수하면 해당하는 아이템 제작 가능{nl} - 레시피와 재료를 슬롯에 넣은 후 아이템 제작 실행{nl} - 제작하는 아이템에 이름과 메모 기입 가능{/}				
UI_20180327_000907	{@st43}染料{/}	{@st43}팅크쳐링{/}				
UI_20180327_000908	{@st43}製作箭矢{/}	{@st43}화살제작{/}				
UI_20180327_000909	{@st59}關閉製作 UI。{/}	{@st59}제작 UI를 닫습니다.{/}				
UI_20180327_000910	{@st43}分解道具{/}	{@st43}아이템 분해{/}				
UI_20180327_000911	一般	일반				
UI_20180327_000912	魔法	매직				
UI_20180327_000913	稀有	레어				
UI_20180327_000914	獨特	유니크				
UI_20180327_000915	{@st43}{#ffcc33}分解完成{/}	{@st43}{#ffcc33}분해 완료{/}				
