ETC_20180327_001764	拉克斯頓在神樹之日以前是非常強悍的猛獸。就像一般人不知道河馬的危險，很多時候也不知道拉克斯頓具有危險性。令人意外的是，據說有辦法馴服。	락스돈은 신수의 날 이전에도 강력한 맹수였습니다. 일반인들이 하마의 위험을 잘 모르는 것처럼 락스돈의 위험도 모르는 경우가 많습니다. 다만 의외로 길들이기도 가능하다고 합니다. 				
ETC_20180327_001765	潘圖雷克斯	판토렉스				
ETC_20180327_001766	此怪物屬於潘圖族的最高統治階層。與其說他們是有威嚴的王，其實他們更接近危險的支配者。	판토족의 최고 지배계층에 속하는 몬스터입니다. 이들은 위엄있는 왕이라기보다는 위험한 지배자에 가깝습니다.				
ETC_20180327_001767	藍色溫迪戈魔法師	푸른 웬디고 마법사				
ETC_20180327_001768	該怪物的習性是會襲擊人類並將人類當作食物的殘暴怪物。從魔界過來時，部分不幸的個體得到副作用而變成這種顏色。	사람을 습격해 먹이로 삼는 포악한 습성을 지닌 몬스터입니다. 마계에서 넘어올 때 일부 불운한 개체가 부작용을 얻어 이런 색이 됩니다.				
ETC_20180327_001769	藍色溫迪戈咒術師	푸른 웬디고 주술사				
ETC_20180327_001770	雪白溫迪戈弓箭手	하얀 웬디고 궁수				
ETC_20180327_001771	該怪物的習性是會襲擊人類並將人類當作食物的殘暴怪物。	사람을 습격해 먹이로 삼는 포악한 습성을 지닌 몬스터입니다. 				
ETC_20180327_001772	藍色溫迪戈弓箭手	푸른 웬디고 궁수				
ETC_20180327_001773	雪白溫迪戈搜查員	하얀 웬디고 수색꾼				
ETC_20180327_001774	藍色溫迪戈搜查員	푸른 웬디고 수색꾼				
ETC_20180327_001775	綠色魔瓶怪	초록 플라스크				
ETC_20180327_001776	是從魔法師們的物品變異而成的變異型怪物。根據原本所含的物質而帶有不同顏色。	마법사들의 물품이 변형된 변이형 몬스터입니다. 본래 담았던 물질에 따라 다른 색상을 띱니다.				
ETC_20180327_001777	藍色魔瓶怪	푸른 플라스크				
ETC_20180327_001778	綠色凱帕力	초록 케파리				
ETC_20180327_001779	黑色凱帕力	검은 케파리				
ETC_20180327_001780	黑色凱帕力咒術師	검은 케파리 주술사				
ETC_20180327_001781	綠色凱帕力咒術師	초록 케파리 주술사				
ETC_20180327_001782	藍色神殿奴隸暗殺者	푸른 템플슬레이브 암살자				
ETC_20180327_001783	這些魔界的賤民就算被無止盡的奴役著還是渴望能夠提升身分。此種類的神殿奴隸已經脫離奴隸的身分，作為暗殺者獲得很大的名聲。	마계의 하층민인 이들은 끝없는 노역 가운데서도 신분 상승에 대한 열망만은 강렬합니다. 이런 종류의 템플슬레이브는 이미 노예신분은 벗어나 암살자로서 큰 명성을 얻은 상태입니다.				
ETC_20180327_001784	藍色神殿奴隸	푸른 템플슬레이브				
ETC_20180327_001785	藍色神殿奴隸博學者	푸른 템플슬레이브 메이지				
ETC_20180327_001786	赤紅因普羅大嘴怪	붉은 인프로 홀더				
ETC_20180327_001787	綠色因普羅大嘴怪	초록 인프로 홀더				
ETC_20180327_001788	赤紅因普羅大嘴怪弓箭手	붉은 인프로 홀더 궁수				
ETC_20180327_001789	綠色因普羅大嘴怪咒術師	초록 인프로 홀더 주술사				
ETC_20180327_001790	赤紅雷普斯兔子	붉은 레푸스버니				
ETC_20180327_001791	模仿雷普斯兔子暗殺者的雷普斯兔子。但沒受到同族特別的處分。	레푸스버니 암살자를 흉내내는 레푸스버니입니다. 그렇지만 동족에게 별다른 징계를 받지는 않습니다.				
ETC_20180327_001792	綠色雷普斯兔子	초록 레푸스버니				
ETC_20180327_001793	藍色雷普斯兔子	푸른 레푸스버니				
ETC_20180327_001794	綠色雷普斯兔子魔法師	초록 레푸스버니 마법사				
ETC_20180327_001795	赤紅雷普斯兔子暗殺者	붉은 레푸스버니 암살자				
ETC_20180327_001796	綠色雷普斯兔子暗殺者	초록 레푸스버니 암살자				
ETC_20180327_001797	藍色雷普斯兔子暗殺者	푸른 레푸스버니 암살자				
ETC_20180327_001798	赤紅死產斯凱伯	붉은 데드본스캡				
ETC_20180327_001799	赤紅死產斯凱伯魔法師	붉은 데드본스캡 마법사				
ETC_20180327_001800	藍色夏烏爾拉伯	푸른 샤울라브				
ETC_20180327_001801	他們是神樹之日之前就存在的物種。但令人訝異的是，根據王國數千年的歷史記載，人類從來沒有一睹它的真面目。之後到了神樹之日時，世界各種奇異的事情不停發生，他們神樹之日的影響下顯現自己的面貌，但不幸的是與人類變成了敵對狀態。這種顏色的個體能活好幾年。	이들은 신수의 날 이전부터 존재한 종이 확실합니다. 다만 왕국의 천년이 넘는 역사에서 한 번도 인간에게 모습을 들킨 적이 없다는 점이 기이한 점입니다. 이후 신수의 날로 세상에 온갖 기이한 일이 벌어지자 이들도 그 영향 아래 모습을 나타내었고, 불행히도 인간과는 적대중입니다. 이런 색상의 개체는 여러 해를 삽니다.				
ETC_20180327_001802	綠色夏烏爾拉伯	초록 샤울라브				
ETC_20180327_001803	他們是神樹之日之前就存在的物種。但令人訝異的是，根據王國數千年的歷史記載，人類從來沒有一睹它的真面目。之後到了神樹之日時，世界各種奇異的事情不停發生，他們神樹之日的影響下顯現自己的面貌，但不幸的是與人類變成了敵對狀態。值得慶幸的是他是1年生的草。	이들은 신수의 날 이전부터 존재한 종이 확실합니다. 다만 왕국의 천년이 넘는 역사에서 한 번도 인간에게 모습을 들킨 적이 없다는 점이 기이한 점입니다. 이후 신수의 날로 세상에 온갖 기이한 일이 벌어지자 이들도 그 영향 아래 모습을 나타내었고, 불행히도 인간과는 적대중입니다. 다행스러운 일은 1년생 풀이라는 점입니다. 				
ETC_20180327_001804	藍色夏烏爾拉伯博學者	푸른 샤울라브 메이지				
ETC_20180327_001805	藍色夏烏爾拉伯弓箭手	푸른 샤울라브 궁수				
ETC_20180327_001806	橘色夏烏爾拉伯弓箭手	주황 샤울라브 궁수				
ETC_20180327_001807	藍色提尼	푸른 티니				
ETC_20180327_001808	棕色提尼	갈색 티니				
ETC_20180327_001809	因為牠長得很可愛，有很多人試著要馴服牠，但聽說沒有人成功。出生地為溫泉或噴泉地區的提尼大多都是這種顏色。	귀여운 외모 탓에 많은 사람들이 티니를 길들이려 하였으나 성공한 적이 없다고 합니다. 온천이나 간헐천 지역 출신일 경우 이런 색상의 티니가 많습니다.				
ETC_20180327_001810	棕色提尼魔法師	갈색 티니 마법사				
ETC_20180327_001811	綠色提尼魔法師	초록 티니 마법사				
ETC_20180327_001812	因為牠長得很可愛，有很多人試著要馴服牠，但聽說沒有人成功。據說這種顏色的提尼活得比平均壽命久。	귀여운 외모 탓에 많은 사람들이 티니를 길들이려 하였으나 성공한 적이 없다고 합니다. 이 빛깔의 티니는 평균보다 오래 산다고 합니다.				
ETC_20180327_001813	藍色提尼弓箭手	푸른 티니 궁수				
ETC_20180327_001814	綠色提尼弓箭手	초록 티니 궁수				
ETC_20180327_001815	雪白地鼠獸	하얀 스피온				
ETC_20180327_001816	赤紅地鼠獸	붉은 스피온				
ETC_20180327_001817	藍色地鼠獸	푸른 스피온				
ETC_20180327_001818	赤紅地鼠獸弓箭手	붉은 스피온 궁수				
ETC_20180327_001819	藍色地鼠獸弓箭手	푸른 스피온 궁수				
ETC_20180327_001820	藍色地鼠獸博學者	푸른 스피온 메이지				
ETC_20180327_001821	雪白地鼠獸博學者	하얀 스피온 메이지				
ETC_20180327_001822	灰色史塔烏利特	회색 스타울리트				
ETC_20180327_001823	雖然身為魔族，但是具有尊敬強者的特性。對弱者殘酷，對強者會更加積極地攻擊，所以和其它怪物也沒有什麼差別。據說這種顏色的個體具有更傳統的觀念。也就是說他們更加殘酷。	마족치고는 강자를 존경하는 특징이 있습니다. 약자에겐 잔혹하고 강자에겐 더 적극적으로 공격하니 결국 별 차이는 없습니다. 이런 색상을 한 개체는 보다 전통적인 관념을 지녔다고 합니다. 그러니까 더 잔혹하단 말입니다.				
ETC_20180327_001824	綠色史塔烏利特	초록 스타울리트				
ETC_20180327_001825	雖然身為魔族，但是具有尊敬強者的特性。對弱者殘酷，對強者會更加積極地攻擊，所以和其它怪物也沒有什麼差別。也有傳聞說，高階魔族把他們當作部下使用，並且為了不讓其輕易死亡，而賦予這種顏色作為保護色。	마족치고는 강자를 존경하는 특징이 있습니다. 약자에겐 잔혹하고 강자에겐 더 적극적으로 공격하니 결국 별 차이는 없습니다. 이들을 부하로 쓰는 상급 마족이 쉽게 죽지 말라고 보호색 삼아 이런 빛깔을 부여한다는 말도 있습니다.				
ETC_20180327_001826	藍色史塔烏利特博學者	푸른 스타울리트 메이지				
ETC_20180327_001827	綠色史塔烏利特博學者	초록 스타울리트 메이지				
ETC_20180327_001828	棕色 史塔烏利特弓箭手	갈색 스타울리트 궁수				
ETC_20180327_001829	雖然身為魔族，但是具有尊敬強者的特性。對弱者殘酷，對強者會更加積極地攻擊，所以和其它怪物也沒有什麼差別。經常曝曬在魔界太陽之下的個體。	마족치고는 강자를 존경하는 특징이 있습니다. 약자에겐 잔혹하고 강자에겐 더 적극적으로 공격하니 결국 별 차이는 없습니다. 마계의 태양에 매우 자주 노출된 개체입니다.				
ETC_20180327_001830	橘色米諾斯	주황 미노스				
ETC_20180327_001831	根據傳說，在米諾斯的過去，打鬥佔了他大部分的生活，是因為一部分的魔君主為了要牽制住其他魔君主，而納他為部下。與魔界的普林斯托尼亞地區有關聯的個體都具有這種顏色。	전설에 따르면 미노스는 과거에 서로를 상대로 한 전투가 삶의 대부분이었다고 합니다. 일부 마군주가 다른 마군주를 견제하기 위해 이들을 하수인으로 사용했기 때문이라고 합니다. 마계의 브림스토니아라는 지역에 연관된 개체는 이런 색상을 지닙니다.				
ETC_20180327_001832	綠色米諾斯	초록 미노스				
ETC_20180327_001833	根據傳說，在米諾斯的過去，打鬥佔了他大部分的生活，是因為一部分的魔君主為了要牽制住其他魔君主，而納他為部下。據說在那種情況下受高階魔族特別待遇的米諾斯帶有這種顏色。	전설에 따르면 미노스는 과거에 서로를 상대로 한 전투가 삶의 대부분이었다고 합니다. 일부 마군주가 다른 마군주를 견제하기 위해 이들을 하수인으로 사용했기 때문이라고 합니다. 그런 와중에 상급 마족에 의해 특별 대우를 받는 미노스는 이런 색상을 지닌다고 합니다.				
ETC_20180327_001834	綠色米諾斯博學者	초록 미노스 메이지				
ETC_20180327_001835	橘色米諾斯弓箭手	주황 미노스 궁수				
ETC_20180327_001836	綠色米諾斯弓箭手	초록 미노스 궁수				
ETC_20180327_001837	藍色蘇凱	푸른 소켓				
ETC_20180327_001838	蘇凱是棲息在我們世界地下深處與魔界的種族。因此在神樹之日以前也屬於變異型怪物的罕見案例。大量受魔力影響的個體會顯現這種顏色，吉特涅答應保障這些種族地面上的領域，而他們對此深信不疑。	소켓은 우리 세계의 지하 깊은 곳과 마계에 거주하던 족속입니다. 그러므로 신수의 날 이전에도 변이형인 몬스터의 희귀한 사례에 해당합니다. 마력에 영향을 많이 받은 개체는 이런 색을 나타내며, 이들 종족은 지상에 그들의 영역을 보장한다는 길티네의 약속을 믿고 있습니다. 				
ETC_20180327_001839	綠色蘇凱	초록 소켓				
ETC_20180327_001840	蘇凱是棲息在我們世界地下深處與魔界的種族。因此在神樹之日以前也屬於變異型怪物的罕見案例。含有砒霜的個體會顯現這種顏色。	소켓은 우리 세계의 지하 깊은 곳과 마계에 거주하던 족속입니다. 그러므로 신수의 날 이전에도 변이형인 몬스터의 희귀한 사례에 해당합니다. 비소를 함유한 개체는 이런 색상입니다.				
ETC_20180327_001841	赤紅蘇凱	붉은 소켓				
ETC_20180327_001842	蘇凱是棲息在我們世界地下深處與魔界的種族。因此在神樹之日以前也屬於變異型怪物的罕見案例。含有大量氧化鐵的個體會顯現這種顏色，吉特涅答應保障這些種族地面上的領域，而他們對此深信不疑。	소켓은 우리 세계의 지하 깊은 곳과 마계에 거주하던 족속입니다. 그러므로 신수의 날 이전에도 변이형인 몬스터의 희귀한 사례에 해당합니다. 산화철이 많이 함유된 개체는 이런 색을 나타내며, 이들 종족은 지상에 그들의 영역을 보장한다는 길티네의 약속을 믿고 있습니다. 				
ETC_20180327_001843	藍色蘇凱博學者	푸른 소켓 메이지				
ETC_20180327_001844	綠色蘇凱博學者	초록 소켓 메이지				
ETC_20180327_001845	藍色蘇凱弓箭手	푸른 소켓 궁수				
ETC_20180327_001846	赤紅蘇凱弓箭手	붉은 소켓 궁수				
ETC_20180327_001847	黑色寇里佛拉伊博學者	검은 콜리플라이 메이지				
ETC_20180327_001848	黑色寇里佛拉伊弓箭手	검은 콜리플라이 궁수				
ETC_20180327_001849	綠色薩爾提斯都托	초록 살티스도터				
ETC_20180327_001850	赤紅薩爾提斯都托	붉은 살티스도터				
ETC_20180327_001851	綠色薩爾提斯都托弓箭手	초록 살티스도터 궁수				
ETC_20180327_001852	赤紅薩爾提斯都托 魔法師	붉은 살티스도터 마법사				
ETC_20180327_001853	赤紅黃昏侍女	붉은 황혼의 시녀				
ETC_20180327_001854	既是魔君主的侍衛，也是侍從。是像親衛兵一樣的魔族。帶有這種顏色的個體會追隨自己所侍奉的高階魔族的喜好。	마군주의 시위이자 시종이며 친위병 같은 마족입니다. 이런 색상의 개체는 모시는 상급 마족의 취향을 따른 것입니다.				
ETC_20180327_001855	赤紅黑暗侍女	붉은 어둠의 시녀				
ETC_20180327_001856	藍色裂嘴菌菇獸	푸른 라프세이프				
ETC_20180327_001857	此裂嘴菌菇獸在其他裂嘴菌菇獸之間扮演和事佬的角色。	다른 라프세이프 사이의 중재 역할을 맡는 라프세이프라고 합니다. 				
ETC_20180327_001858	棕色裂嘴菌菇獸	갈색 라프세이프				
ETC_20180327_001859	藍色裂嘴菌菇獸博學者	푸른 라프세이프 메이지				
ETC_20180327_001860	棕色裂嘴菌菇獸博學者	갈색 라프세이프 메이지				
ETC_20180327_001861	藍色裂嘴菌菇獸咒術師	푸른 라프세이프 주술사				
ETC_20180327_001862	棕色裂嘴菌菇獸咒術師	갈색 라프세이프 주술사				
ETC_20180327_001863	藍色柯里曼	푸른 콜리멘				
ETC_20180327_001864	植物型怪物中具備最另類種族特徵的怪物。從學術上的角度來看，有很多人很好奇牠們是否會培養出更高階的社會性。這種顏色的柯里曼可以活好幾年。	식물형 가운데는 예외적으로 종족적인 특징으로 보여주는 몬스터입니다. 학문적으로는 이들이 더 높은 사회성을 지니게 될지 궁금해하는 사람들이 있습니다. 이 색의 콜리멘은 수 년 정도를 삽니다.				
ETC_20180327_001865	棕色柯里曼	갈색 콜리멘				
ETC_20180327_001866	植物型怪物中具備最另類種族特徵的怪物。從學術上的角度來看，有很多人很好奇牠們是否會培養出更高階的社會性。若將褐色個體當作樹來看，目前屬於落葉時期。	식물형 가운데는 예외적으로 종족적인 특징으로 보여주는 몬스터입니다. 학문적으로는 이들이 더 높은 사회성을 지니게 될지 궁금해하는 사람들이 있습니다. 갈색 개체는 나무로 치면 낙엽을 떨구는 시기에 해당합니다.				
ETC_20180327_001867	棕色柯里曼魔法師	갈색 콜리멘 마법사				
ETC_20180327_001868	藍色泰拉伊普	푸른 테라임프				
ETC_20180327_001869	個性很調皮，對冒險家的物品很有興趣，所以請注意自己的身上的物品。若得到次元移動的副作用就會變成這種顏色。	장난기가 매우 많아 모험가의 물건에 관심이 많으니 소지품 관리에 주의를 요합니다. 차원간 이동의 부작용을 앓고 있으면 이런 색상이 됩니다.				
ETC_20180327_001870	藍色泰拉伊普博學者	푸른 테라임프 메이지				
ETC_20180327_001871	棕色泰拉伊普弓箭手	갈색 테라임프 궁수				
ETC_20180327_001872	個性很調皮，對冒險家的物品很有興趣，所以請注意自己的身上的物品。泰拉伊普弓箭手和其他泰拉伊普不同，當其厭倦時，喜歡從遠處射擊對手加以折磨。這種顏色的泰拉伊普弓箭手太喜歡做那種事，有過度從事野外活動的情況。	장난기가 매우 많아 모험가의 물건에 관심이 많으니 소지품 관리에 주의를 요합니다. 테라임프 궁수는 다른 테라임프와 달리 지루할 때 멀리서 상대를 쏘아 괴롭히는 일을 좋아합니다. 이 빛깔의 테라임프 궁수는 그 일을 너무 좋아한 나머지 야외활동이 지나친 경우입니다.				
ETC_20180327_001873	藍色克洛紐特	푸른 크로뉴트				
ETC_20180327_001874	藍色克洛紐特毒針術士	푸른 크로뉴트 독침술사				
ETC_20180327_001875	藍色克洛紐特魔法師	푸른 크로뉴트 마법사				
ETC_20180327_001876	藍色堤肯	푸른 티켄				
ETC_20180327_001877	看過堤肯身上攜帶的槍，其他種族應該也存在堤肯的假設結果證實為真，堤肯的種類比預期的還多樣，他們群聚而居，在完全社會化之前，每天都在進化。這種顏色的堤肯為了展現種族內的社會性而使用此種顏色。	티켄이 들고다니는 창으로 보아 다른 종류의 티켄이 존재할 수도 있다는 가정은 결국 현실로 드러났으며, 생각보다 다양한 티켄들이 발생하여 무리를 짓고 사화성을 획득하기 직전까지 나아가고 있습니다. 이 색상의 티켄은 종족내의 사회적 과시를 위해 이런 색을 사용합니다.				
ETC_20180327_001878	赤紅堤肯	붉은 티켄				
ETC_20180327_001879	看過堤肯身上攜帶的槍，其他種族應該也存在堤肯的假設結果證實為真，堤肯的種類比預期的還多樣，他們群聚而居，在完全社會化之前，每天都在進化。如果不注意就把任何草全都吃下肚，就會變成這種顏色的堤肯。	티켄이 들고다니는 창으로 보아 다른 종류의 티켄이 존재할 수도 있다는 가정은 결국 현실로 드러났으며, 생각보다 다양한 티켄들이 발생하여 무리를 짓고 사화성을 획득하기 직전까지 나아가고 있습니다. 아무 풀이나 주의하지 않고 막 먹으면 이런 색의 티켄이 됩니다.				
ETC_20180327_001880	藍色堤肯石弓兵	푸른 티켄 석궁병				
ETC_20180327_001881	赤紅堤肯石弓兵	붉은 티켄 석궁병				
ETC_20180327_001882	藍色堤肯魔法師	푸른 티켄 마법사				
ETC_20180327_001883	赤紅堤肯魔法師	붉은 티켄 마법사				
ETC_20180327_001884	赤紅切波勒	붉은 체이퍼러				
ETC_20180327_001885	集合蜜蜂和甲蟲的優點變形而成的怪物，是種充滿殘暴性的怪物，此怪物的體系和蜜蜂相似。有傳聞說這種顏色的切波勒生於非常炎熱的地方。	벌과 딱정벌레의 장점에 변이된 몬스터의 사나움이 깃든 몬스터입니다. 벌처럼 체계를 지닙니다. 이런 빛깔의 체이퍼러는 매우 더운 지방 출신이라는 설이 있습니다.				
ETC_20180327_001886	赤紅切波勒博學者	붉은 체이퍼러 메이지				
ETC_20180327_001887	棕色蘭姆貝兒	갈색 램베어				
ETC_20180327_001888	聚各種禽獸的優點於一身的難搞怪物。出生於溫泉或噴泉附近就會帶有這種顏色。	여러 짐승의 다양한 장점이 한 몸에 있어 까다로운 몬스터입니다. 온천이나 간헌철 부근에서 태어나면 이런 색을 띱니다.				
ETC_20180327_001889	棕色蘭姆貝兒弓箭手	갈색 램베어 궁수				
ETC_20180327_001890	聚各種禽獸的優點於一身的難搞怪物。由於智力比想像中的還要高，因此有些個體能使用工具或魔法。出生於溫泉或噴泉附近就會帶有這種顏色。	여러 짐승의 다양한 장점이 한 몸에 있어 까다로운 몬스터입니다. 보기보다 지능이 높기 때문에 도구나 마법의 사용도 개체에 따라 가능합니다. 온천이나 간헌철 부근에서 태어나면 이런 색을 띱니다.				
ETC_20180327_001891	棕色蘭姆貝兒魔法師	갈색 램베어 마법사				
ETC_20180327_001892	藍色霍亨梅因	푸른 호헨 메인				
ETC_20180327_001893	棕色霍亨梅因	갈색 호헨 메인				
ETC_20180327_001894	藍色霍亨里托	푸른 호헨 리터				
ETC_20180327_001895	綠色霍亨里托	초록 호헨 리터				
ETC_20180327_001896	藍色霍亨巴克爾	푸른 호헨 바클				
ETC_20180327_001897	綠色霍亨巴克爾	초록 호헨 바클				
ETC_20180327_001898	藍色霍亨博學者	푸른 호헨 메이지				
ETC_20180327_001899	霍亨博學者是霍亨社會新出現的種類。相較於魔界，此魔族更早立身於我們的世界，但其同族在神樹之日以後大量進入此地，並且開始出現得到強大魔力的霍亨，此怪物就是其案例。據說他們的顏色是次元移動的副作用造成的。	호헨 메이지는 호헨 사회에서 새로 출현한 종류입니다. 마계보다는 우리 세상에 발붙이고 살던 마족이었으나 동족들이 신수의 날 이후 이 땅에 많이 건너오자 강한 마력을 전수 받은 호헨이 출현하기 시작하였고, 이 몬스터가 그 사례입니다. 이들의 색상은 차원 이동의 부작용 탓이라고 합니다. 				
ETC_20180327_001900	赤紅霍亨博學者	붉은 호헨 메이지				
ETC_20180327_001901	霍亨從王國建國以前開始就是和人類競爭，造成人類傷害的種族。從以前開始他們對魔族就比對女神更友善，因為被人類滯壓，數量不多不成問題，但是神樹之日交替之後，現在的環境對霍亨更有利，不知道將來人類是否能像之前一樣在他們當中佔優勢地位。赤紅霍亨是非常忠誠的霍亨，已得到魔族的肯定。	호헨은 왕국 건국 이전부터 인간과 경쟁하며 피해를 끼치던 종족입니다. 이들은 예전부터 여신보다는 마족에게 협조적이었으나 인간에게 밀려 그 수가 많지 않아 크게 문제가 되지 않았습니다. 하지만 신수의 날이 바꿔놓은 환경은 이제 인간보다 호헨에게 더 유리하여 장차 인간이 과연 전처럼 이들에게 우위를 차지할 수 있을지 알 수 없습니다. 붉은 호헨은 마족으로 인정받는 단계까지 간 충성스런 호헨이라 합니다.				
ETC_20180327_001902	赤紅霍亨歐班	붉은 호헨 올벤				
ETC_20180327_001903	綠色霍亨歐班	초록 호헨 올벤				
ETC_20180327_001904	藍色霍亨古拉	푸른 호헨 굴락				
ETC_20180327_001905	霍亨從王國建國以前開始就是和人類競爭，造成人類傷害的種族。從以前開始他們對魔族就比對女神更友善，因為被人類滯壓，數量不多不成問題，但是神樹之日交替之後，現在的環境對霍亨更有利，不知道將來人類是否能像之前一樣在他們當中佔優勢地位。據說這種顏色的霍亨特別愛殺生。	호헨은 왕국 건국 이전부터 인간과 경쟁하며 피해를 끼치던 종족입니다. 이들은 예전부터 여신보다는 마족에게 협조적이었으나 인간에게 밀려 그 수가 많지 않아 크게 문제가 되지 않았습니다. 하지만 신수의 날이 바꿔놓은 환경은 이제 인간보다 호헨에게 더 유리하여 장차 인간이 과연 전처럼 이들에게 우위를 차지할 수 있을지 알 수 없습니다. 특히 이 색의 호헨은 살생을 좋아한다고 합니다.				
ETC_20180327_001906	赤紅霍亨古拉	붉은 호헨 굴락				
ETC_20180327_001907	藍色哈路卡爾	푸른 하루갈				
ETC_20180327_001908	追隨魔君主哈勃克的魔族，他們在自己主人遭到魔君主赫嘉塞露女妖撕裂封印後，大部分還是對哈勃克很忠心。這種顏色的哈路卡爾喜歡獵殺其他生命體。當然不是因為肚子餓。	마군주 하우벅을 추종하는 마족입니다. 이들은 마군주 헬가 세르클에게 자신들의 주인이 찢겨 봉인 당한 후에도 아직 하우벅에게 충성하는 자들이 대부분입니다. 이 색깔의 하루갈은 다른 생명체를 사냥하는 일을 좋아합니다. 물론 배가 고파서는 아닙니다.				
ETC_20180327_001909	棕色哈路卡爾	갈색 하루갈				
ETC_20180327_001910	追隨魔君主哈勃克的魔族，他們在自己主人遭到魔君主赫嘉塞露女妖撕裂封印後，大部分還是對哈勃克很忠心。被魔界的太陽照射太久就會變成這種顏色。	마군주 하우벅을 추종하는 마족입니다. 이들은 마군주 헬가 세르클에게 자신들의 주인이 찢겨 봉인 당한 후에도 아직 하우벅에게 충성하는 자들이 대부분입니다. 마계의 태양을 너무 오래 쬐면 이런 색이 됩니다.				
ETC_20180327_001911	藍色艾雷	푸른 엘렛				
ETC_20180327_001912	據說艾雷以前是一名精靈或妖精。雖然不多人知道，但他們受到奧施莉奈女神的詛咒之後就躲到人類世界生活。神樹之日以後魔族正式大舉入侵世界，他們馬上積極表示想要一同參與。在魔界中，當個體暗殺競爭的其他魔族，就會用這種顏色來裝扮自己以作為象徵。	엘렛은 예전에는 요정 혹은 정령이었다고 합니다. 이들은 알려지지 않은 계기로 아우슈리네 여신의 저주를 받았으며, 그 이후로 인간 세상에 숨어서 삶을 영위하였습니다. 신수의 날 이후 마족이 본격적으로 세상을 침탈하자 이들은 적극 동참하려는 의지를 보이고 있습니다. 마계에서는 경쟁하는 다른 마족 종족을 암살한 개체들이 상징으로 이런 색으로 치장한다고 합니다.				
ETC_20180327_001913	赤紅艾雷	붉은 엘렛				
ETC_20180327_001914	據說艾雷以前是一名精靈或妖精。雖然不多人知道，但他們受到奧施莉奈女神的詛咒之後就躲到人類世界生活。神樹之日以後魔族正式大舉入侵世界，他們馬上積極表示想要一同參與。也有傳說指出，赤紅艾雷很久以前曾讓火山爆發。	엘렛은 예전에는 요정 혹은 정령이었다고 합니다. 이들은 알려지지 않은 계기로 아우슈리네 여신의 저주를 받았으며, 그 이후로 인간 세상에 숨어서 삶을 영위하였습니다. 신수의 날 이후 마족이 본격적으로 세상을 침탈하자 이들은 적극 동참하려는 의지를 보이고 있습니다. 붉은 엘렛은 오래전 화산을 폭발시켰다는 전설도 있습니다.				
ETC_20180327_001915	藍色努歐	푸른 누오				
ETC_20180327_001916	努歐奇特的地方在於他們是魔王卡魯塔斯的部下。卡魯塔斯個性殘酷且陰晴不定，在他麾下的魔族努歐擁有力量且自豪於他的龐大軍團，如果是了解目前魔族內部的狀況的人，大概只能說很厲害。藍色努歐仿效卡魯塔斯，是當中最愛殺生的魔族。	누오의 특이한 점은 그들이 마왕 카르타스의 부하들이라는 점입니다. 카르타스의 잔혹하고 예측할 수 없는 성격에도 불구하고 그 휘하 마족인 누오가 힘을 지니고 상당한 수를 자랑한다는 것이 현재 마족 내부의 사정을 아는 사람이라면 대단하다고 할 수밖에 없습니다. 푸른 누오는 카르타스를 닮아 그 중에서도 특히 살생을 즐깁니다.				
ETC_20180327_001917	赤紅努歐	붉은 누오				
ETC_20180327_001918	努歐奇特的地方在於他們是魔王卡魯塔斯的部下。卡魯塔斯個性殘酷且陰晴不定，在他麾下的魔族努歐擁有力量且自豪於他的龐大軍團，如果是了解目前魔族內部的狀況的人，大概只能說很厲害。一千年前魔界發生火山爆發，受其影響的個體和部分後代都是這種顏色。	누오의 특이한 점은 그들이 마왕 카르타스의 부하들이라는 점입니다. 카르타스의 잔혹하고 예측할 수 없는 성격에도 불구하고 그 휘하 마족인 누오가 힘을 지니고 상당한 수를 자랑한다는 것이 현재 마족 내부의 사정을 아는 사람이라면 대단하다고 할 수밖에 없습니다. 천년 전 마계에서 있었던 화산 폭발의 영향을 받은 개체와 그 후손 중 일부가 이런 색입니다.				
ETC_20180327_001919	藍色努卡	푸른 누카				
ETC_20180327_001920	努卡是魔王巴以卡麾下的一員，目前為了魔王傑斯堤從吉特涅那裡接到的任務，被派遣去支援那個任務，但是傑斯堤和巴以卡一開始的想法不同，隨便使喚他們。在那過程當中，被傑斯堤懲罰的個體基本上都是這種顏色。	누카는 마왕 바이가의 휘하로 현재는 마왕 제스티가 길티네에게서 받은 임무를 위해 파견되어 그 임무를 지원중입니다. 다만 제스티는 처음 바이가의 생각과는 달리 이들을 제멋대로 부리고 있습니다. 그 과정에서 제스티에게 징벌을 받은 개체가 주로 이런 색입니다.				
ETC_20180327_001921	棕色努卡	갈색 누카				
ETC_20180327_001922	努卡是魔王巴以卡麾下的一員，目前為了魔王傑斯堤從吉特涅那裡接到的任務，被派遣去支援那個任務，但是傑斯堤和巴以卡一開始的想法不同，隨便使喚他們。這種顏色的努卡對魔界的太陽很敏感。	누카는 마왕 바이가의 휘하로 현재는 마왕 제스티가 길티네에게서 받은 임무를 위해 파견되어 그 임무를 지원중입니다. 다만 제스티는 처음 바이가의 생각과는 달리 이들을 제멋대로 부리고 있습니다. 이 색상의 누카는 마계의 태양에 민감한 개체입니다.				
ETC_20180327_001923	藍色艾爾瑪	푸른 엘마				
