ITEM_20180327_004941	沙漠卓柏卡布拉耳朵	사막 츄파카브라귀				
ITEM_20180327_004942	耳朵裡面有寒毛直立。	귀안에 솜털이 돋아나 있습니다.				
ITEM_20180327_004943	米爾堤斯頭盔	미르티스 투구				
ITEM_20180327_004944	米爾堤斯使用過的頭盔。	미르티스가 사용했던 투구입니다.				
ITEM_20180327_004945	紅色惡魔翅膀	붉은 악마날개				
ITEM_20180327_004946	為什麼會把翅膀掛在頭上呢？	왜 머리에 날개를 달려고 하는 것일까요?				
ITEM_20180327_004947	天使翅膀	천사날개				
ITEM_20180327_004948	我現在知道了，我變成獨自一個人的那種感覺其實是錯覺。	나 이젠 알아 혼자된 기분을 그건 착각이었어.				
ITEM_20180327_004949	墮落的天使翅膀	타락천사날개				
ITEM_20180327_004950	聽說那些做錯事闖禍的墮落天使翅膀會變黑。	부정을 저질러 타락한 천사들은 날개가 까맣게 변했다고 합니다.				
ITEM_20180327_004951	女僕頭飾	메이드 머리띠				
ITEM_20180327_004952	主人！今天要怎麼幫您呢？	주인님 오늘은 무엇을 도와드릴까요?				
ITEM_20180327_004953	苗族頭飾	묘족두식				
ITEM_20180327_004954	展現巫蠱師們的華麗銀飾，特徵在中央的牛角模樣。	무고사들을 나타내는 화려한 은제 장식입니다. 중앙의 쇠뿔모양이 특징입니다.				
ITEM_20180327_004955	耳帽	귀마개				
ITEM_20180327_004956	可阻擋所有噪音，當然曼德拉高拉的悲嗚也可以阻擋。	모든 소음을 완벽하게 차단해줍니다. 물론 만드라고라의 비명도 말이죠.				
ITEM_20180327_004957	高級髮夾	고급스런 머리핀				
ITEM_20180327_004958	以匠人之手，細心打製作的髮夾。點擊滑鼠右鍵可以配戴。	장인의 손길로 꼼꼼히 마감된 머리핀입니다. 오른쪽 클릭으로 장착할 수 있습니다.				
ITEM_20180327_004959	羽毛花冠	깃털 화관				
ITEM_20180327_004960	咒術師面具	주술사 가면				
ITEM_20180327_004961	幼苗	새싹				
ITEM_20180327_004962	荷包蛋	계란 후라이				
ITEM_20180327_004963	看起來很好吃。可右擊配戴。{nl} 可以到回收商店用代幣交換。	맛있어 보입니다. 오른쪽 클릭으로 장착할 수 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_004964	部族傳統頭飾	부족전통머리장식				
ITEM_20180327_004965	某部族的傳統頭飾，很久很久以前流傳下來的。{nl}可以到回收商店用代幣交換。	어느 부족의 전통 머리 장식입니다. 아주 오래전부터 전래되어 오고 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_004966	高帽子	고깔모자				
ITEM_20180327_004967	貓咪髮夾	고양이 머리핀				
ITEM_20180327_004968	是用貓的圖樣做成的髮夾，透過點按右鍵可以穿戴。{nl} 可以到回收商店用代幣交換。 	고양이를 본따 만든 머리핀입니다. 오른쪽 클릭으로 장착할 수 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_004969	帝王之冠	임페리얼 헬름				
ITEM_20180327_004970	異世界之球	이세계의 공				
ITEM_20180327_004971	負擔蝴蝶結	부담스러운 리본				
ITEM_20180327_004972	紙鶴	종이학				
ITEM_20180327_004973	亡者頭飾	망자의 머리띠				
ITEM_20180327_004974	黑色四角帽子	검은 사각 모자				
ITEM_20180327_004975	小巧雅致如同王冠般的帽子。{nl}可以到回收商店用代幣交換。	작고 아담한 왕관같은 느낌의 모자입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_004976	嘉年華面具	카니발 가면				
ITEM_20180327_004977	孔雀羽毛	공작 깃털				
ITEM_20180327_004978	看起來很氣派。可右擊配戴。{nl} 可以到回收商店用代幣交換。	기품이 있어보입니다. 오른쪽 클릭으로 장착할 수 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_004979	鳳梨	파인애플				
ITEM_20180327_004980	荒野的不法之徒	황야의 무법자				
ITEM_20180327_004981	在荒涼的沙漠中，只要有一把手槍就無所畏懼。可右擊配戴。{nl} 可以到回收商店用代幣交換。	황량한 사막에서 권총 한자루면 무서울게 없습니다. 오른쪽 클릭으로 장착할 수 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_004982	小丑帽子	광대 모자				
ITEM_20180327_004983	貓頭鷹	부엉이				
ITEM_20180327_004984	王冠頭飾	왕관 머리띠				
ITEM_20180327_004985	斜戴著王冠可以表現因政務繁重而顯得厭煩的國王模樣，所以不能自稱為王呀!按右鍵即可配戴。{nl} 可以到回收商店用代幣交換。	비스듬히 쓴 왕관이 많은 일로 지친 왕의 모습을 연출 할 수 있습니다. 그렇다고 왕을 사칭하면 안 돼요! 오른쪽 클릭으로 장착할 수 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_004986	布丁	푸딩				
ITEM_20180327_004987	鳳冠	족두리				
ITEM_20180327_004988	花的樹枝	꽃 나뭇가지				
ITEM_20180327_004989	紅點蝴蝶結	땡땡이 리본				
ITEM_20180327_004990	藍色蝴蝶結	파란 리본				
ITEM_20180327_004991	薄荷巧克力杯子蛋糕	민트초코컵케이크				
ITEM_20180327_004992	草苺杯子蛋糕	딸기컵케이크				
ITEM_20180327_004993	拉瑪	라마				
ITEM_20180327_004994	某個國家的傳統服飾，聽說是大師們所使用的。{nl}可以到回收商店用代幣交換。	어느 나라의 전통 의상의 하나입니다. 가르침을 주는 이들이 사용한다는 이야기가 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_004995	梅勒肯帽子	메르겐 모자				
ITEM_20180327_004996	緞帶裝飾帽子	리본 장식 모자				
ITEM_20180327_004997	頭部裝飾，點擊右鍵即可裝備。	간단한 리본 장식이 되어있는 모자입니다. 오른쪽 클릭으로 장착할 수 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_004998	蝴蝶結裝飾的白色草帽	리본 장식 흰 보터				
ITEM_20180327_004999	蝴蝶結裝飾的紅色草帽	리본 장식 붉은 보터				
ITEM_20180327_005000	冬季用帽子	겨울용 모자				
ITEM_20180327_005001	新帽子05	신규모자05				
ITEM_20180327_005002	短版遮陽羽毛帽子	작은챙 깃털모자				
ITEM_20180327_005003	頭部裝飾，點擊右鍵即可裝備。	깃털장식으로 마감이 된, 작은 챙 모자입니다. 귀여운 느낌이 납니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005004	草帽	보터				
ITEM_20180327_005005	高級的玫瑰帽子	고급스런 모자와 장미				
ITEM_20180327_005006	頭部裝飾，點擊右鍵即可裝備。	검정색 실크로 마감된 고급 모자와 장미가 잘 어울리는 한 세트입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005007	貴族帽子	귀족 모자				
ITEM_20180327_005008	撞色草帽	듀얼컬러 보터				
ITEM_20180327_005009	頭部裝飾，點擊右鍵即可裝備。	두가지 색으로 구성된 보터입니다. 계속 보고 있으면 어지러워질지도 모릅니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005010	外出帽	나들이용 모자				
ITEM_20180327_005011	紅色畫家帽	붉은 화가 모자				
ITEM_20180327_005012	紅色畫家帽，尺寸略小但端莊，特色在於帽沿上有個溝。{nl}可以到回收商店用代幣交換。 	붉은 화가 모자입니다. 약간 크기가 작아 단정함과는 살짝 갭이 있는 부분이 포인트입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005013	海軍船員帽	해군 선원모				
ITEM_20180327_005014	頭部裝飾，點擊右鍵即可裝備。	바다 수병들이 사용하던 모자입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005015	藍色水手帽	푸른 해군 선원모				
ITEM_20180327_005016	鮮花貴夫人帽	꽃장식 귀부인모				
ITEM_20180327_005017	頭部裝飾，點擊右鍵即可裝備。	귀부인들이 나들이용으로 사용할 것 같은 모자입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005018	充滿威嚴的主教冠	위엄 넘치는 주교관				
ITEM_20180327_005019	充滿威嚴的主教冠，容易受到其它人的注意。	위엄이 넘쳐흐르는 주교관입니다. 남의 이목을 받기 쉽습니다.				
ITEM_20180327_005020	威望的主教冠	권위적인 주교관				
ITEM_20180327_005021	讓其它人更聽命我的話。	다른 사람들이 내 말을 더 잘 듣게 됩니다.				
ITEM_20180327_005022	威風堂堂的主教冠	위풍당당한 주교관				
ITEM_20180327_005023	使用之後，可以製造壓倒周圍的氣氛。	쓰고 있으면 주변을 압도하는 분위기를 만들 수 있습니다.				
ITEM_20180327_005024	女僕頭飾	메이드 머리 장식				
ITEM_20180327_005025	將校制式帽	장교 제식모				
ITEM_20180327_005026	頭部裝飾，點擊右鍵即可裝備。	장교들이 특정 행사에 사용하는 모자입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005027	新帽子21	신규모자21				
ITEM_20180327_005028	新帽子22	신규모자22				
ITEM_20180327_005029	部族長頭飾	부족장 머리 장식				
ITEM_20180327_005030	羽毛裝飾是許多部族之間的共同特徵。	깃털 장식은 여러 부족들 사이의 공통적인 특징입니다.				
ITEM_20180327_005031	獠牙頭飾	송곳니 머리 장식				
ITEM_20180327_005032	用餐的時候可能會非常不方便。	식사를 할 때 매우 불편할 수도 있습니다.				
ITEM_20180327_005033	古代王冠	고대 왕관				
ITEM_20180327_005034	頭部裝飾，點擊右鍵即可裝備。	고대 왕관입니다. 어떤 왕국에서 사용되었는지는 알 수 없습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005035	新帽子26	신규모자26				
ITEM_20180327_005036	祭禮用面紗	제례용 베일				
ITEM_20180327_005037	頭部裝飾，點擊右鍵即可裝備。	제례에 쓰이는 베일의 하나입니다. 주로 성년식에 쓰입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005038	儀式用面紗	의식용 베일				
ITEM_20180327_005039	頭部裝飾，點擊右鍵即可裝備。	의식에 쓰이는 베일입니다. 침례등에 사용하는 경우가 있었습니다만, 이제는 잊혀져가는 물건입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005040	玫瑰色禮帽	장미빛 볼러				
ITEM_20180327_005041	頭部裝飾，點擊右鍵即可裝備。	줄무늬가 인상적인 볼러입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005042	祭禮用頭冠	제례용 관				
ITEM_20180327_005043	高調小白花頭飾	큰 흰꽃 머리장식				
ITEM_20180327_005044	高調小紅花頭飾	큰 붉은꽃 머리장식				
ITEM_20180327_005045	活動氣球	행사 풍선				
ITEM_20180327_005046	依照角色觀看的方向，採取其他姿勢的頭飾。點擊右鍵可直接穿戴。	캐릭터가 보는 방향에 따라 다른 포즈를 취하는 머리 장식입니다. 오른쪽 클릭으로 장착할 수 있습니다.				
ITEM_20180327_005047	貓腳髮箍	고양이발 머리띠				
ITEM_20180327_005048	黑桃軍帽	스페이드 군관 모자				
ITEM_20180327_005049	方塊魔術帽	다이아 마술사 모자				
ITEM_20180327_005050	方塊皇冠	다이아 퀸 티아라				
ITEM_20180327_005051	紅心海軍帽 	하트 선원 모자				
ITEM_20180327_005052	梅花羽毛帽	클로버 깃털 모자				
ITEM_20180327_005053	白色免子髮圈	화이트 바니 머리띠				
ITEM_20180327_005054	同時散發清純和可愛氣質吧！	순백의 청순함과 귀여움을 동시에 뽐내보세요.				
ITEM_20180327_005055	紅色羽毛花冠	붉은깃털장식 화관				
ITEM_20180327_005056	粉紅色羽毛花冠	분홍깃털장식 화관				
ITEM_20180327_005057	海灘紳士帽	해변용 중절모				
ITEM_20180327_005058	搭配泳裝的髮飾，點擊右鍵即可配戴。	수영복과 한 세트가 되는 머리 장식입니다. 오른쪽 클릭으로 장착할 수 있습니다.				
ITEM_20180327_005059	珊瑚花髮飾	산호꽃 머리장식				
ITEM_20180327_005060	海軍帽	수병 모자				
ITEM_20180327_005061	檸檬綠水滴蝴蝶結	물방울무늬 라임리본				
ITEM_20180327_005062	潛水鏡	수영고글				
ITEM_20180327_005063	蛙鏡	물안경				
ITEM_20180327_005064	海邊草帽	해변용 밀짚모자				
ITEM_20180327_005065	夏威夷花冠	알로하 화관				
ITEM_20180327_005066	蝴蝶冠帽	나비 모양 관모				
ITEM_20180327_005067	和愛麗絲主題套裝搭配的髮飾，點擊滑鼠右鍵即可配戴。	앨리스 컨셉 코스튬과 한 세트가 되는 머리 장식입니다. 오른쪽 클릭으로 장착할 수 있습니다.				
ITEM_20180327_005068	蓮花頭飾	연꽃 컵 머리장식				
ITEM_20180327_005069	瘋帽匠蛋糕帽	모자장수 케이크모자				
ITEM_20180327_005070	百匯甜點老鼠耳髮飾	파르페와 생쥐 귀 머리띠				
ITEM_20180327_005071	渡渡鳥髮飾	도도새 머리장식				
ITEM_20180327_005072	柴郡貓髮飾	채셔캣 머리장식				
ITEM_20180327_005073	時鐘兔髮飾	시계토끼 머리장식				
ITEM_20180327_005074	愛麗絲鑰匙髮飾	앨리스 열쇠 머리장식				
ITEM_20180327_005075	測試髮飾1	테스트헤어장식1				
ITEM_20180327_005076	需要說明書。	디스크립션이 필요합니다.				
ITEM_20180327_005077	測試髮飾2	테스트헤어장식2				
ITEM_20180327_005078	測試髮飾3	테스트헤어장식3				
ITEM_20180327_005079	測試髮飾4	테스트헤어장식4				
ITEM_20180327_005080	測試髮飾5	테스트헤어장식5				
ITEM_20180327_005081	測試髮飾6	테스트헤어장식6				
ITEM_20180327_005082	測試髮飾7	테스트헤어장식7				
ITEM_20180327_005083	測試髮飾8	테스트헤어장식8				
ITEM_20180327_005084	測試髮飾9	테스트헤어장식9				
ITEM_20180327_005085	測試髮飾10	테스트헤어장식10				
ITEM_20180327_005086	測試髮飾11	테스트헤어장식11				
ITEM_20180327_005087	測試髮飾12	테스트헤어장식12				
ITEM_20180327_005088	測試髮飾13	테스트헤어장식13				
ITEM_20180327_005089	測試髮飾14	테스트헤어장식14				
ITEM_20180327_005090	女僕蝴蝶結裝飾	메이드 리본 장식				
ITEM_20180327_005091	女僕中特別是奶媽們常使用的頭飾。{nl}可以到回收商店用代幣交換。 	메이드, 중에서도 특히 유모들이 많이 사용하는 머리장식입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005092	測試髮飾16	테스트헤어장식16				
ITEM_20180327_005093	測試髮飾17	테스트헤어장식17				
ITEM_20180327_005094	測試髮飾18	테스트헤어장식18				
ITEM_20180327_005095	測試髮飾19	테스트헤어장식19				
ITEM_20180327_005096	測試髮飾20	테스트헤어장식20				
ITEM_20180327_005097	閃光石角	플레어스톤 뿔				
ITEM_20180327_005098	因為心情好所以會覺得頭頂很溫暖。{nl}可以到回收商店用代幣交換。	머리가 따뜻해져 오는것은 단지 기분탓입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005099	紅鶴	플라밍고				
ITEM_20180327_005100	聽說現在變得很稀有，不知道這種地方會有。{nl}可以到回收商店用代幣交換。	이제는 매우 희귀해졌다는 이야기가 있는데, 이런곳에 있을줄은 몰랐습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005101	倉鼠	햄스터				
ITEM_20180327_005102	請注意別讓倉鼠吃掉你的頭。{nl}可以到回收商店用代幣交換。	햄스터가 머리를 파먹지 않도록 주의하시기 바랍니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005103	測試髮飾24	테스트헤어장식24				
ITEM_20180327_005104	測試髮飾25	테스트헤어장식25				
ITEM_20180327_005105	黑色羽毛裝飾	검은 깃털 장식				
ITEM_20180327_005106	戴在馬兒頭上的裝飾。 {nl}可以到回收商店用代幣交換。	말 머리 위에 다는 장식입니다. {nl}리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005107	測試髮飾27	테스트헤어장식27				
ITEM_20180327_005108	女性戰鬥頭飾	여성용 전통 머리 장식				
ITEM_20180327_005109	戰鬥頭飾。 女性外出經常穿戴的頭飾。{nl}可以到回收商店用代幣交換。	전통 머리 장식입니다. 여성용이며 외출시 착용하고 다녔습니다.{nl}리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005110	測試髮飾29	테스트헤어장식29				
ITEM_20180327_005111	愛心髮夾	하트 머리핀				
ITEM_20180327_005112	表達愛意的飾品，但男生不太適合配戴。{nl}可以到回收商店用代幣交換。	사랑스러움을 표현하는 느낌입니다. 남성이 하면 조금 느낌이 좋지 않습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005113	西洋棋女王帽	퀸체스말 모자				
ITEM_20180327_005114	西洋棋中女王模樣的帽子，給人一種很有分量的感覺。{nl}可以到回收商店用代幣交換。	체스의 퀸 형상을 한 모자입니다. 굉장한 볼륨감을 줍니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005115	烏雲閃電	번개 구름				
ITEM_20180327_005116	古代人最害怕的天氣狀況。{nl}可以到回收商店用代幣交換。	고대인들이 가장 두려워한 기상현상입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005117	選單標示牌	메뉴 표지판				
ITEM_20180327_005118	後面好像有寫什麼，但其實就塊平凡的木頭。{nl}可以到回收商店用代幣交換。	뒷면에 메뉴가 써있을 것 같지만 평범한 나무입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005119	紙標牌	종이 딱지				
ITEM_20180327_005120	這是用來寫愛的告白的紙張，不知為何會黏在頭上。{nl}可以到回收商店用代幣交換。 	주로 사랑고백등이 적혀있는 종이 딱지입니다. 어쩌다 머리에 붙게 된 것인지는 의문입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005121	雨雲	비구름				
ITEM_20180327_005122	薄烤餅	팬케이크				
ITEM_20180327_005123	當作是放置在頭上的緊急糧食，從那裡傳來甜甜的香味…{nl}可以到回收商店用代幣交換。 	머리에 얹은 비상식량이라고 생각됩니다. 어디선가 달달한 냄새가 나는데...{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005124	企鵝	펭귄				
ITEM_20180327_005125	企鵝裝飾，不需要再多說什麼，誰看了都會覺得可愛。{nl}可以到回收商店用代幣交換。 	펭귄 장식입니다. 따로 무슨 말이 더 필요할까요. 누가 봐도 귀여울 것입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005126	桃色玫瑰角	복숭아빛 장미뿔				
ITEM_20180327_005127	用動物的角來收尾，同時展現勇猛和優雅感。{nl}可以到回收商店用代幣交換。	동물의 뿔로 마감을 하여, 용맹스러움과 우아함을 한번에 표현하였습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005128	海賊帽	해적모자				
ITEM_20180327_005129	紅色旗幟的海賊帽。{nl}海賊工作時愛用的帽子。	붉은 깃털의 해적모자{nl}커세어가 일터에서 애용하는 모자입니다.				
ITEM_20180327_005130	紫羅蘭髮夾	보랏빛 플라워 헤어밴드				
ITEM_20180327_005131	紫色花製成的花冠。{nl} 可以到回收商店用代幣交換。	보랏빛 꽃으로 만들어진 화관입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005132	女王王冠	여왕의 왕관				
ITEM_20180327_005133	蕪菁	라딧슈				
ITEM_20180327_005134	頭部裝飾，點擊右鍵即可裝備。{nl} 可以到回收商店用代幣交換。.	머리 장식입니다. 오른쪽 클릭으로 장착할 수 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005135	紅花髮帶	붉은빛 플라워 헤어밴드				
ITEM_20180327_005136	用紅花製作的花冠。{nl}可以到回收商店用代幣交換。	붉은 꽃으로 만들어진 화관입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005137	天空藍蝴蝶結	하늘색 리본				
ITEM_20180327_005138	放入低空掃射槍的蝴蝶結，很適合長髮的女性。{nl}可以到回收商店用代幣交換。	스트레이프가 들어간 리본입니다. 긴 머리 여성에게 잘 어울릴 것 같습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005139	發條	태엽				
ITEM_20180327_005140	以軸為重心轉動，纏繞長條高彈性的材質對後，利用轉動的力量創造出動力的裝置。{nl}可以到回收商店用代幣交換。	축을 중심으로 돌려서 길다란 고탄성 소재를 감은뒤 그것이 돌아가는 힘을 이용해 동력을 만들어내는 장치입니다.{nl}리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005141	滑落的眼鏡	흘러내린 안경				
ITEM_20180327_005142	有點滑落的眼鏡，有點獨特的魅力。{nl}可以到回收商店用代幣交換。	살짝 흘러내려, 걸쳐진 안경입니다. 살짝 특이한 매력이 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005143	太陽	태양				
ITEM_20180327_005144	夏天裝備時會很熱。{nl}可以到回收商店用代幣交換。	여름에 착용하면 매우 더울 것 같습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005145	太陽花種子	해바라기 씨앗				
ITEM_20180327_005146	種在頭頂上好像會長出太陽花。{nl}可以到回收商店用代幣交換。	머리에 심어두면 해바라기가 자랄 것 같습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005147	鮭魚卵壽司 	연어알초밥				
ITEM_20180327_005148	軍艦上沒有什麼是比得上鮭魚卵的了，同意吧？{nl}可以到回收商店用代幣交換。	군함은 연어알만한게 없습니다. 동의하시는지요.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005149	蛋壽司	계란초밥				
ITEM_20180327_005150	只要有雞蛋、糖、鹽就可以製作。{nl} 可以到回收商店用代幣交換。	계란, 설탕, 소금만 있으면 만들 수 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005151	鮮蝦壽司	새우초밥				
ITEM_20180327_005152	每個人的喜好不同，有人會覺得這個是最棒的。{nl}可以到回收商店用代幣交換。	취향에 따라 다르지만, 최고로 꼽는 이도 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005153	鮪魚壽司	참치초밥				
ITEM_20180327_005154	挑得好會吃到連肚子跑出來都不知道。{nl}可以到回收商店用代幣交換。	잘 고르면 대뱃살이 나올지도 모릅니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005155	鮭魚壽司	연어초밥				
ITEM_20180327_005156	好像怎麼吃都吃不膩。{nl} 可以到回收商店用代幣交換。	먹어도 먹어도 물리지 않을 것 같습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005157	海苔壽司	김초밥				
ITEM_20180327_005158	味道千差萬別，要看裡面包什麼，您喜歡什麼口味呢？{nl}可以到回收商店用代幣交換。	내용물에 따라 그 맛이 천차만별. 당신의 맛은 무엇인가요.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005159	炸蝦	새우튀김				
ITEM_20180327_005160	熱騰騰剛出爐的炸蝦，好香哦！{nl}可以到回收商店用代幣交換。	갓 튀겨놓은 새우입니다. 어디선가 고소한 냄새가 나는데요?{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005161	鮭魚卵壽司	연어알 롤				
ITEM_20180327_005162	感覺好像快要在嘴裡爆開。{nl} 可以到回收商店用代幣交換。	입에서 톡 터질듯한 느낌입니다. {nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005163	鮭魚卷	연어 롤				
ITEM_20180327_005164	希望不是被吃掉只剩一小塊。{nl}可以到回收商店用代幣交換。	먹다 남긴 한 도막이 아니기를 바랍니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005165	酪梨卷	아보카도 롤				
ITEM_20180327_005166	又香又嫩的有名酪梨卷。{nl} 可以到回收商店用代幣交換。	부드럽고 고소하기로 유명한 아보카도 롤입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005167	章魚握壽司	문어초밥				
ITEM_20180327_005168	用章魚腳製作的壽司。{nl}可以到回收商店用代幣交換。	문어 다리를 이용하여 만든 초밥입니다.{nl}리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005169	尷尬的汗珠	난감한 땀방울				
ITEM_20180327_005170	在遇到很尷尬的狀況時很有用，或是當你想避開這種狀況時也很有用。{nl}可以到回收商店用代幣交換。	매우 난감한 상황이 도래했을 때 유용하게 쓰입니다. 혹은, 이 상황을 피하고 싶을때도.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005171	烤麵包機	토스터				
ITEM_20180327_005172	熱騰騰剛烤好的土司上桌了，但不能吃真難過。{nl} 可以到回收商店用代幣交換。	갓 구운 토스트를 올려놓은 모양입니다. 하지만 먹을 수 없어서 슬프죠.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005173	閃耀的洞察	번쩍이는 통찰				
ITEM_20180327_005174	對！！就是這個！{nl} 可以到回收商店用代幣交換。	그래! 바로 이거야!{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005175	憤怒的象徵	분노의 상징				
ITEM_20180327_005176	Wi-Fi	와이파이				
ITEM_20180327_005177	這裡訊號很好。可右擊配戴。{nl} 可以到回收商店用代幣交換。	여기는 신호가 좋습니다. 오른쪽 클릭으로 장착할 수 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005178	秋色玫瑰角	가을빛 장미뿔				
ITEM_20180327_005179	帥氣帽	멋쟁이 모자				
ITEM_20180327_005180	香蕉皮	바나나 껍질				
ITEM_20180327_005181	只要頭往後仰一次就能甩開尾隨而來的敵人。{nl}可以到回收商店用代幣交換。	머리를 한번 젖혀주는 행위로도, 따라오는 적을 따돌릴 수 있습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005182	黑框眼鏡	검은테 안경				
ITEM_20180327_005183	感覺好像是很會讀書的模範生。{nl}可以到回收商店用代幣交換。	마치 공부를 잘 할 수 있을 것 같은 느낌이 듭니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005184	綠色蕾絲帽	푸른 레이스 햇				
ITEM_20180327_005185	鑲有可愛藍色蝴蝶結和蕾絲的頭飾。{nl} 可以到回收商店用代幣交換。	귀여운 푸른 리본과 레이스가 달린 머리 장식입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005186	水色玫瑰角	물빛 장미뿔				
ITEM_20180327_005187	掩埋的紅蘿蔔	파묻힌 당근				
ITEM_20180327_005188	腦袋裡有什麼在長大嗎？{nl}可以到回收商店用代幣交換。	머리속에 무엇이 자라고 있을까요?{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005189	雲	구름				
ITEM_20180327_005190	如果很多人頭上都有這個，也許馬上就會下雨也說不定。{nl}可以到回收商店用代幣交換。	많은 사람들이 이것을 머리위에 띄우고 다닌다면, 곧 비가 내릴지도 모르겠습니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005191	粉紅色布丁	핑크 푸딩				
ITEM_20180327_005192	草莓內餡布丁。{nl} 可以到回收商店用代幣交換。	딸기가 들어간 푸딩입니다.{nl} 리사이클샵에서 메달로 교환 가능합니다.				
ITEM_20180327_005193	黑色棋盤帽	블랙 체커				
