SKILL_20180327_000896	重生	환생			
SKILL_20180327_000897	操縱時間，讓怪物死掉後重新出現在該場所，必須靠近怪物使用才會發揮效力，對轉生的怪物無法再次使用轉生技能。	시간을 조작하여, 몬스터가 죽은 뒤 그 장소에서 다시 나타나게 합니다. 몬스터 가까이에서 사용해야 효력을 발휘합니다. 환생한 몬스터에게는 환생 스킬이 다시 걸리지 않습니다.			
SKILL_20180327_000898	持續時間 #{CaptionTime}#秒{nl}時間結晶碎片消耗 #{SpendItemCount}#個	지속시간 #{CaptionTime}#초{nl}시간의 결정 파편 #{SpendItemCount}#개 소비			
SKILL_20180327_000899	停止	스톱			
SKILL_20180327_000900	在指定位置內暫時停止敵人們的時間。敵人們在時間停止的期間不會受到任何傷害。	지정한 위치 내 적들의 시간을 일시적으로 멈춥니다. 적들은 시간이 멈춘 동안 아무런 피해도 받지 않습니다.			
SKILL_20180327_000901	魔法持續時間 #{CaptionTime}#秒{nl}時間結晶碎片消耗 #{SpendItemCount}#個	마법 지속시간 #{CaptionTime}#초{nl}시간의 결정 파편 #{SpendItemCount}#개 소비			
SKILL_20180327_000902	緩速	슬로우			
SKILL_20180327_000903	操作時間，讓敵人的移動速度減少。	시간을 조작하여 적의 이동 속도를 감소시킵니다.			
SKILL_20180327_000904	移動速度#{CaptionRatio}#減少{nl}魔法陣持續時間#{CaptionRatio2}#秒{nl}{#339999}{ol}[緩速]{/}{/} 持續時間10秒	이동 속도 #{CaptionRatio}# 감소{nl}마법진 지속시간 #{CaptionRatio2}#초{nl}{#339999}{ol}[슬로우]{/}{/} 지속시간 10초			
SKILL_20180327_000905	移動加快	헤이스트			
SKILL_20180327_000906	操作時間，讓自己和組隊成員的移動速度增加。依照施展者的精神和對象等級的比例，效果最多可以增加到兩倍。	시간을 조작하여 자신과 파티원의 이동 속도를 증가시킵니다. 시전자의 정신과 대상 레벨의 비례값에 의해서 효과가 최대 두배까지 증가합니다.			
SKILL_20180327_000907	移動速度 #{CaptionRatio}#。{nl}持續時間 #{CaptionTime}#秒{nl}時間結晶碎片消耗 #{SpendItemCount}#個	이동 속도 #{CaptionRatio}# 증가{nl}지속시간 #{CaptionTime}#초{nl}시간의 결정 파편 #{SpendItemCount}#개 소비			
SKILL_20180327_000908	時間倒轉	백마스킹			
SKILL_20180327_000909	操作自己周圍的時間，瞬間返回到之前的狀態。	자신 주변의 시간을 조작하여 순간적으로 이전의 상태로 되돌립니다.			
SKILL_20180327_000910	時間倒轉範圍 #{CaptionRatio}#{nl}在此地區10秒內無法時間倒轉{nl}{nl}時間結晶消耗 #{SpendItemCount}#個	백마스킹 범위 #{CaptionRatio}#{nl}해당 지역 근처 10초간 백마스킹 불가{nl}{nl}시간의 결정 #{SpendItemCount}#개 소비			
SKILL_20180327_000911	縮時	패스			
SKILL_20180327_000912	{#993399}{ol}[魔法]{/}{/}{nl}減少自己和組隊成員的技能冷卻時間。受到作用的技能在使用該技能之前，不會重複使用。	{#993399}{ol}[마법]{/}{/}{nl}자신과 파티원의 스킬 재사용 대기시간을 줄여줍니다. 적용받은 스킬은 해당 스킬을 사용하기 전까지 중복 적용되지 않습니다.			
SKILL_20180327_000913	冷卻時間減少 #{CaptionTime}#秒{nl}時間結晶消耗 #{SpendItemCount}#個	재사용 대기시간 #{CaptionTime}#초 감소{nl}시간의 결정 #{SpendItemCount}#개 소비			
SKILL_20180327_000914	屍塊收集	게더 콥스			
SKILL_20180327_000915	{#993399}{ol}[魔法]{/}{/}{nl}朝對象發射邪惡的能量，如果消滅被邪惡氣息吞食的怪物，可以收集被消滅怪物的屍體。	{#993399}{ol}[마법]{/}{/}{nl}대상에게 사악한 에너지를 발사 합니다. 사악한 기운에 잠식된 몬스터를 처치하면 처치한 몬스터의 사체를 수집할 수 있습니다.			
SKILL_20180327_000916	攻擊力 #{SkillFactor}#%{nl}持續時間 #{CaptionRatio2}#秒{nl}廣域攻擊比率 #{SkillSR}#	공격력 #{SkillFactor}#%{nl}지속시간 #{CaptionRatio2}#초{nl}광역 공격 비율 #{SkillSR}#			
SKILL_20180327_000917	製造修格斯	쇼고스 만들기			
SKILL_20180327_000918	製造修格斯，使用登錄在死靈之書的卡片能力值。根據技能等級修格斯的攻擊力、防禦力增加。按照卡片星數修格斯的攻擊力、防禦力各額外增加5%。死靈之書只能登錄動物型、植物型、變異型怪物卡片。	네크로노미콘에 삽입한 카드의 능력치를 사용하는 쇼고스를 만듭니다. 스킬 레벨에 따라 쇼고스의 공격력, 방어력이 증가합니다. 카드의 별 숫자만큼 쇼고스의 공격력, 방어력이 5%씩 추가로 증가합니다. 네크로노미콘에는 동물형, 식물형, 변이형 몬스터 카드만 장착할 수 있습니다.			
SKILL_20180327_000919	休高斯追加攻擊力 #{CaptionRatio}#%{nl}休高斯追加防禦力 #{CaptionRatio}#%{nl}屍體消耗 #{CaptionTime}#個{nl}持續時間 900秒	쇼고스 추가 공격력 #{CaptionRatio}#%{nl}쇼고스 추가 방어력 #{CaptionRatio}#%{nl}사체 #{CaptionTime}#개 소비{nl}지속시간 900초			
SKILL_20180327_000920	屍塊砲擊	플래쉬 캐논			
SKILL_20180327_000921	{#993399}{ol}[魔法]{/}{/}{nl}在指定的位置上丟撒屍體碎片攻擊鄰近敵人們。	{#993399}{ol}[마법]{/}{/}{nl}지정한 위치에 사체의 조각을 뿌려 인근 적들을 공격합니다.			
SKILL_20180327_000922	攻擊力 #{SkillFactor}#% x 16次{nl}廣域攻擊比率 #{SkillSR}#{nl}屍體 #{CaptionRatio}#個消耗	공격력 #{SkillFactor}#% x 16회{nl}광역 공격 비율 #{SkillSR}#{nl}사체 #{CaptionRatio}#개 소비			
SKILL_20180327_000923	屍塊護環	플래쉬 후프			
SKILL_20180327_000924	{#993399}{ol}[魔法]{/}{/}{nl}在自身周圍圍繞放置屍體碎片，接近的敵人會受到傷害。對腐敗狀態的敵人隨機給予增加傷害。	{#993399}{ol}[마법]{/}{/}{nl}자신 주변에 사체 조각을 둘러 접근한 적들에게 피해를 줍니다. 부패 상태의 적에게는 확률적으로 추가 대미지를 줍니다.			
SKILL_20180327_000925	攻擊力 #{SkillFactor}#% x 15次{nl}持續時間15秒{nl}屍體 #{CaptionRatio}#個消耗	공격력 #{SkillFactor}#% x 15회{nl}지속시간 15초{nl}사체 #{CaptionRatio}#개 소비			
SKILL_20180327_000926	土牆	더티 월			
SKILL_20180327_000927	建立以屍體堆積的牆阻止敵人的接近。在牆的附近遭受攻擊的敵人會成為腐敗狀態。	사체로 쌓은 벽을 세워 적의 접근을 막습니다. 이 벽 근처에서 공격당한 적들은 부패 상태가 될 수 있습니다.			
SKILL_20180327_000928	土牆#{CaptionRatio}#個{nl}土牆持時續時間15秒{nl}{#339999}{ol}[腐敗]{/}{/} 持續時間 #{CaptionTime}#秒{nl}消耗屍體#{CaptionRatio2}#個	더티월 #{CaptionRatio}#개{nl}더티월 지속시간 15초{nl}{#339999}{ol}[부패]{/}{/} 지속시간 #{CaptionTime}#초{nl}사체 #{CaptionRatio2}#개 소비			
SKILL_20180327_000929	屍塊挖掘	디신터			
SKILL_20180327_000930	在敵人死掉的位置上收集所遺留的屍體碎片。	적이 죽은 자리에 남아있던 사체 조각을 수집합니다.			
SKILL_20180327_000931	套用範圍 #{CaptionRatio}#	적용 범위 #{CaptionRatio}#			
SKILL_20180327_000932	污穢之柱	더티 폴			
SKILL_20180327_000933	{#993399}{ol}[魔法]{/}{/}{nl}於前方築起一道屍體之牆。這座牆附近的所有敵人只要一靠近就會變成腐屍狀態。向腐屍狀態的敵人發射弓箭攻擊可施加追加傷害。	{#993399}{ol}[마법]{/}{/}{nl}전방에 사체 벽을 세웁니다. 이 벽 근처의 적들은 부패 상태가 됩니다. 부패 상태의 적은 화살 공격에 추가 대미지를 받습니다.			
SKILL_20180327_000934	攻擊力 #{SkillFactor}#%{nl}汙穢之柱 #{CaptionRatio}#秒持續{nl}{#339999}{ol}[腐敗]{/}{/} 持續時間 #{CaptionTime}#秒{nl}屍體 #{CaptionRatio2}#個消耗	공격력 #{SkillFactor}#%{nl}더티폴 #{CaptionRatio}#초 지속{nl}{#339999}{ol}[부패]{/}{/} 지속시간 #{CaptionTime}#초{nl}사체 #{CaptionRatio2}#개 소비			
SKILL_20180327_000935	{#993399}{ol}[魔法]{/}{/}{nl}於指定位置築起一道屍體堆成的詛咒之塔。	{#993399}{ol}[마법]{/}{/}{nl}지정한 위치에 사체로 만든 저주의 탑을 세웁니다.			
SKILL_20180327_000936	咒屍塔追加攻擊力 #{CaptionRatio3}#%{nl}咒屍塔持續 #{CaptionRatio}#秒{nl}防禦次數 #{CaptionTime}#{nl}屍體消耗 #{CaptionRatio2}#個	콥스타워 추가 공격력 #{CaptionRatio3}#%{nl}콥스타워 #{CaptionRatio}#초 지속{nl}방어 횟수 #{CaptionTime}#{nl}사체 #{CaptionRatio2}#개 소비			
SKILL_20180327_000937	死者甦醒	레이즈 데드			
SKILL_20180327_000938	召喚屍體構成的駭骨士兵。士兵們會跟隨他們的主人參與戰鬥。	사체로 만든 해골 병사를 소환합니다. 이 병사들은 주인을 따라다니며 전투에 참가합니다.			
SKILL_20180327_000939	召喚骸骨士兵 #{CaptionRatio}#隻{nl}骸骨士兵追加攻擊力 #{CaptionRatio3}#%{nl}屍體消耗 #{CaptionRatio2}#個{nl}持續時間 300秒{nl}5級精通	해골 병사 #{CaptionRatio}#마리 소환{nl}해골 병사 추가 공격력 #{CaptionRatio3}#%{nl}사체 #{CaptionRatio2}#개 소비{nl}지속시간 300초{nl}5레벨 마스터			
SKILL_20180327_000940	屍塊襲擊	플래쉬 스트라이크			
SKILL_20180327_000941	{#993399}{ol}[魔法]{/}{/}{nl}集中屍體碎片丟向指定位置進行攻擊。	{#993399}{ol}[마법]{/}{/}{nl}사체 파편을 뭉쳐 지정한 위치에 떨어뜨려 공격합니다.			
SKILL_20180327_000942	攻擊力 #{SkillFactor}#%{nl}屍體 #{CaptionRatio2}#個消耗{nl}施展時間 #{CaptionTime}#秒	공격력 #{SkillFactor}#%{nl}사체 #{CaptionRatio2}#개 소비{nl}캐스팅 시간 #{CaptionTime}#초			
SKILL_20180327_000943	召喚骸骨弓箭手	레이즈 스컬아처			
SKILL_20180327_000944	召喚出屍體組成的骸骨弓箭手。這些士兵們會跟隨著他們的主人參與戰鬥。	사체로 만든 해골 궁수를 소환합니다. 이 병사들은 주인을 따라다니며 전투에 참가합니다.			
SKILL_20180327_000945	召喚骸骨弓箭手 #{CaptionRatio}#隻{nl}骸骨弓箭手追加攻擊力 #{CaptionRatio3}#%{nl}屍體消耗 #{CaptionRatio2}#個{nl}持續時間 300秒초{nl}5級精通	해골 궁수 #{CaptionRatio}#마리 소환{nl}해골 궁수 추가 공격력 #{CaptionRatio3}#%{nl}사체 #{CaptionRatio2}#개 소비{nl}지속시간 300초{nl}5레벨 마스터			
SKILL_20180327_000946	燃燒	컴버스천			
SKILL_20180327_000947	{#993399}{ol}[魔法] - [火]{/}{/}{nl}引爆掉落在地方的自身持有道具，給予敵人傷害。	{#993399}{ol}[마법] - [불]{/}{/}{nl}땅에 떨어져 있는 자신 소유의 아이템을 폭발시켜 주변 적에게 피해를 줍니다.			
SKILL_20180327_000948	挖掘	디그			
SKILL_20180327_000949	挖地獲得鍊金術所需要的材料。	땅을 파 연금술에 필요한 재료를 획득합니다.			
SKILL_20180327_000950	隨著挖地的地面，獲得 #{CaptionRatio}#個其他材料	땅을 파는 지면에 따라 다른 재료 #{CaptionRatio}#개 획득			
SKILL_20180327_000951	製作寶石	젬 로스팅			
SKILL_20180327_000952	開設加熱寶石強化的商店。強化後的寶石會減少懲罰。	젬을 가열하여 강화하는 상점을 개설합니다. 강화된 젬은 페널티가 감소합니다.			
SKILL_20180327_000953	寶石懲罰減少#{CaptionRatio}#階	젬 패널티 #{CaptionRatio}#단계 감소			
SKILL_20180327_000954	熔合	브리케팅			
SKILL_20180327_000955	結合兩個武器道具，將道具性能做變更。合成後的武器會減少潛能，道具性能有可能提升也有可能下降。	두 개의 무기 아이템을 합쳐 아이템의 성능을 변경시킵니다. 합성된 무기는 포텐셜이 감소하며, 아이템은 성능이 올라갈 수도 내려갈 수도 있습니다.			
SKILL_20180327_000956	最低攻擊力、最大攻擊力各是{nl}-#{CaptionRatio}#%~#{CaptionRatio}#% 變更	최소 공격력, 최대 공격력 각각{nl}-#{CaptionRatio}#%~#{CaptionRatio}#% 변경			
SKILL_20180327_000957	製作藥劑	팅크쳐링			
SKILL_20180327_000958	從草藥萃取液體，製作出各種藥水道具。	허브에서 액체를 추출하여 여러가지 포션 아이템을 만들어 냅니다.			
SKILL_20180327_000959	透過配方製作藥水	레시피를 통해 포션 제작			
SKILL_20180327_000960	究極煉成	마그눔 오푸스			
SKILL_20180327_000961	使用鍊金術的祕義，創造出新的道具。	연금술의 비의를 사용하여, 새로운 아이템을 창조해냅니다.			
SKILL_20180327_000962	#{CaptionRatio}#X#{CaptionRatio}# 可合成	#{CaptionRatio}#X#{CaptionRatio}# 조합 가능			
SKILL_20180327_000963	道具喚醒	아이템 어웨이크닝			
SKILL_20180327_000964	開始為了引出道具的潛在性能的異界戰鬥。這戰鬥成功後，可以使用道具的隱藏能力，但道具的潛能會減少。	아이템의 잠재된 성능을 끌어내기 위한 이계의 전투를 시작합니다. 이 전투를 성공하면 아이템의 숨은 옵션을 사용할 수 있고, 대신 아이템의 포텐셜이 감소합니다.			
SKILL_20180327_000965	每個武器，都有各自的不同地下城和{nl}潛在效果{nl}可入場人員#{CaptionRatio}#名	무기마다 각각 다른 던전과{nl}잠재효과가 있음{nl}입장 가능 인원 #{CaptionRatio}#명			
SKILL_20180327_000966	鍊金術士 飛彈	알케미스틱 미사일			
SKILL_20180327_000967	{#993399}{ol}[魔法] - [炎]{/}{/}{nl}聚集魔法能量後，向敵人發射並給予傷害。	{#993399}{ol}[마법] - [염]{/}{/}{nl}마법 에너지를 모아 적에게 발사하여 피해를 입힙니다.			
SKILL_20180327_000968	血浴	블러드배쓰			
SKILL_20180327_000969	{#993399}{ol}[魔法]-[毒]{/}{/}{nl}讓野獸型、惡魔型、昆蟲型敵人或衰弱DeBuff狀態的敵人噴血，並用噴出來的血讓自己恢復部分體力。	{#993399}{ol}[마법] - [독]{/}{/}{nl}야수형, 악마형, 곤충형 적 혹은 에너베이션 디버프 상태인 적을 대상으로 피를 분출시키고, 그 피를 뒤집어 쓰는 것으로 자신의 체력을 일부 회복합니다. 			
SKILL_20180327_000970	攻擊力 #{SkillFactor}#%{nl}{#339999}{ol}[出血]{/}{/} 持續時間5秒{nl}恢復傷害的 #{CaptionRatio2}#%	공격력 #{SkillFactor}#%{nl}{#339999}{ol}[출혈]{/}{/} 지속시간 5초{nl}대미지의 #{CaptionRatio2}#%회복			
SKILL_20180327_000971	{#993399}{ol}[魔法]-[毒]{/}{/}{nl}吸收野獸型、惡魔型、昆蟲型敵人或衰弱DeBuff狀態的敵人的體力，在進攻的同時將部分吸收到的體力用來恢復自己的體力。	{#993399}{ol}[마법] - [독]{/}{/}{nl}야수형, 악마형, 곤충형 적 혹은 에너베이션 디버프 상태인 적의 체력을 흡수해 공격함과 동시에 일부를 자신의 체력으로 회복합니다.			
SKILL_20180327_000972	攻擊力 #{SkillFactor}#%{nl}吸血 #{CaptionRatio2}#%{nl}每0.4秒SP #{CaptionTime}#消耗	공격력 #{SkillFactor}#%{nl}흡혈 #{CaptionRatio2}#%{nl}0.4초 당 SP #{CaptionTime}#소비			
SKILL_20180327_000973	骨頭指點	본 포인팅			
SKILL_20180327_000974	{#993399}{ol}[魔法] - [毒]{/}{/}{nl}召喚叫做昆德拉，被削得尖尖的骨頭碎片。這骨頭碎片所指到的敵人會受到含有詛咒的攻擊，暫時陷入詛咒狀態。	{#993399}{ol}[마법] - [독]{/}{/}{nl}쿤델라라고 부르는 뾰족하게 깎은 뼈조각을 소환합니다. 이 뼈조각이 가리키는 적은 저주를 담은 공격을 받으며, 일시적으로 저주 상태에 빠집니다.			
SKILL_20180327_000975	攻擊力 #{SkillFactor}#%{nl}骨頭指點持續 #{CaptionRatio2}#秒{nl}{#339999}{ol}[詛咒]持續{/}{/} 7秒	공격력 #{SkillFactor}#%{nl}본 포인팅 #{CaptionRatio2}#초 지속{nl}{#339999}{ol}[저주]{/}{/} 7초 지속			
SKILL_20180327_000976	腐敗骨刺	은가둔디			
SKILL_20180327_000977	{#993399}{ol}[魔法] - [毒]{/}{/}{nl}利用削骨制作的受咒之刀刺擊敵人。被骨頭碎片刺擊的敵人會陷入腐敗狀態。 腐敗狀態的敵人對弓箭攻擊會受到追加傷害。	{#993399}{ol}[마법] - [독]{/}{/}{nl}뼈를 깎아 만든 저주받은 칼로 적을 찌릅니다. 이 뼈 조각에 찔린 적은 부패 상태에 빠집니다. 부패 상태의 적은 화살 공격에 추가 대미지를 받습니다.			
SKILL_20180327_000978	攻擊力 #{SkillFactor}#%{nl}持續時間#{CaptionRatio2}#秒{nl}廣域攻擊比率#{SkillSR}#	공격력 #{SkillFactor}#%{nl}지속시간#{CaptionRatio2}#초{nl}광역 공격 비율 #{SkillSR}#			
SKILL_20180327_000979	死亡步伐	커다이챠			
SKILL_20180327_000980	{#993399}{ol}[魔法] - [黑暗]{/}{/}{nl}穿上摻雜血和頭髮製作而成的鞋子移動。踩到印在地面上的血腳印的敵人會暫時陷入詛咒狀態。	{#993399}{ol}[마법] - [어둠]{/}{/}{nl}피와 머리카락을 섞어 만든 신발을 신고 이동합니다. 지면에 찍힌 피 발자국을 밟은 적은 일시적으로 저주 상태에 빠집니다.			
SKILL_20180327_000981	死亡步伐 最大#{CaptionRatio}#秒 持續{nl}移動速度 #{CaptionRatio2}# 減少{nl}{#339999}{ol}[詛咒]{/}{/} 持續時間 7秒	커다이챠 최대 #{CaptionRatio}#초 지속{nl}이동속도 #{CaptionRatio2}# 감소{nl}{#339999}{ol}[저주]{/}{/} 지속시간 7초			
SKILL_20180327_000982	昆德拉斬擊	쿤델라 슬래쉬			
SKILL_20180327_000983	{#993399}{ol}[魔法] - [毒]{/}{/}{nl}使用昆德拉攻擊敵人，詛咒狀態下可給與追加傷害。	{#993399}{ol}[마법] - [독]{/}{/}{nl}쿤델라를 사용하여 적을 공격합니다. 저주 상태의 적은 증가된 대미지를 받습니다.			
SKILL_20180327_000984	攻擊力 #{SkillFactor}#%{nl}廣域攻擊比率#{SkillSR}#{nl}對{#339999}{ol}[詛咒]{/}{/}狀態的敵人增加攻擊	공격력 #{SkillFactor}#%{nl}광역 공격 비율 #{SkillSR}#{nl}{#339999}{ol}[저주]{/}{/} 상태의 적에게 대미지 증가			
SKILL_20180327_000985	反重力	레비테이션			
SKILL_20180327_000986	限定時間內可進入飛行狀態。飛行狀態下無法抵擋近距離攻擊，可增加飛彈攻擊傷害。	일정 시간동안 비행 상태가 됩니다. 비행 상태에서는 근접 공격에 피격되지 않지만, 미사일 공격에 추가 피해를 받습니다.			
SKILL_20180327_000987	持續時間 #{CaptionRatio}#秒{nl}飛彈攻擊追加傷害	지속시간 #{CaptionRatio}#초{nl}미사일 공격에 추가피해			
SKILL_20180327_000988	血之詛咒	블러드 커스			
SKILL_20180327_000989	{#993399}{ol}[魔法] - [毒]{/}{/}{nl}反重力狀態下會消耗我方的 HP後，會給予周圍敵人自身所消耗的HP的一定比例的數值做為傷害，賦予[血之詛咒] 狀態。進入[血之詛咒] 狀態的敵人SP恢復力為0，攻擊該敵人時，攻擊者的HP會自動恢復。於體力不足狀態下使用的話可能會進入無法戰鬥的狀態。	{#993399}{ol}[마법] - [독]{/}{/}{nl}레비테이션 상태에서 자신의 HP을 소모한 뒤, 주변 적들에게 소모된 HP에 비례한 수치만큼 피해를 주고 [피의 저주] 상태를 부여합니다. [피의 저주] 상태에 걸린 적은 SP 회복력이 0이 되며, 해당 적을 공격했을 때는 공격자의 HP가 회복됩니다. 체력이 부족한 상태에서 이 기술을 사용하면 전투불능상태가 될 수 있습니다.			
SKILL_20180327_000990	攻擊力 #{SkillFactor}#%{nl}使用技能時HP消耗量 #{CaptionRatio}#%{nl}持續時間 #{CaptionTime}#秒	공격력 #{SkillFactor}#%{nl}스킬 사용시 HP 소모량 #{CaptionRatio}#%{nl}지속시간 #{CaptionTime}#초			
SKILL_20180327_000991	衰弱	에너베이션			
SKILL_20180327_000992	{#993399}{ol}[魔法]-[毒]{/}{/}{nl}暫時對範圍內的敵人施加詛咒咒術，被攻擊時使其遭受追加傷害。追加傷害是以施加詛咒的妖術師的魔法攻擊力來套用。	{#993399}{ol}[마법] - [독]{/}{/}{nl}일시적으로 범위 안의 적에게 저주의 주술을 걸어 피격시 추가 대미지를 입게 합니다. 추가 대미지는 저주를 건 페더풋의 마법 공격력으로 적용됩니다.			
SKILL_20180327_000993	追加攻擊 #{SkillFactor}#%{nl}套用次數10次{nl}持續時間50秒	추가 공격 #{SkillFactor}#%{nl}적용 횟수 10회{nl}지속시간 50초			
SKILL_20180327_000994	苦痛之柱	폴 오브 아고니			
SKILL_20180327_000995	{#993399}{ol}[魔法] - [黑暗]{/}{/}{nl}召喚讓接觸的敵人持續給予痛苦的黑暗之柱。	{#993399}{ol}[마법] - [어둠]{/}{/}{nl}접촉한 적에게 지속적으로 고통을 주는 어둠의 기둥을 소환합니다. 			
SKILL_20180327_000996	每0.3秒攻擊力 #{SkillFactor}#%{nl}持續時間6.6秒{nl}#{CaptionRatio2}#秒內追加傷害	0.3초당 공격력 #{SkillFactor}#%{nl}지속시간 6.6초{nl}#{CaptionRatio2}#초간 추가피해			
SKILL_20180327_000997	惡靈召喚	인보케이션			
SKILL_20180327_000998	{#993399}{ol}[魔法] - [黑暗]{/}{/}{nl}成為從被消滅的敵人那召喚惡靈的狀態。被召喚出來的惡靈會留在野外，給予接觸的敵人傷害。被召喚的惡靈打擊次數和黑暗衝擊惡靈的打擊次數一樣。	{#993399}{ol}[마법] - [어둠]{/}{/}{nl}이후 처치한 적들로부터 악령을 소환하는 상태가 됩니다. 소환된 악령은 필드에 남아서 접촉한 적에게 피해를 줍니다. 소환된 악령의 타격 횟수는 다크써지 악령의 타격 횟수와 동일합니다.			
SKILL_20180327_000999	{#993399}{ol}[魔法] - [黑暗]{/}{/}{nl}召喚惡靈徘徊在自身周圍保護自己，傷害接近的敵人。	{#993399}{ol}[마법] - [어둠]{/}{/}{nl}악령들을 소환해 자신의 주변을 돌며 보호하게 하고 접촉한 적에게 피해를 줍니다.			
SKILL_20180327_001000	攻擊力 #{SkillFactor}#% x #{CaptionRatio2}# 次{nl}持續時間30秒	공격력 #{SkillFactor}#% x #{CaptionRatio2}# 회{nl}지속시간 30초			
SKILL_20180327_001001	惡意	마스테마			
SKILL_20180327_001002	{#993399}{ol}[魔法] - [黑暗]{/}{/}{nl}召喚出憎惡的惡魔攻擊敵人。被這魔法攻擊的敵人會將施展者當作優先攻擊對象，並暫時在神聖屬性攻擊上造成額外傷害。	{#993399}{ol}[마법] - [어둠]{/}{/}{nl}증오의 악마를 불러내 적을 공격합니다. 이 마법에 공격당한 적들은 시전자를 우선 공격 대상으로 삼을 수 있고, 일시적으로 신성 속성 공격에 추가 대미지를 입습니다.			
SKILL_20180327_001003	攻擊力 #{SkillFactor}#%{nl}烙印持續20秒	공격력 #{SkillFactor}#%{nl}낙인 20초 지속			
SKILL_20180327_001004	惡靈獻祭	이블 새크리파이스			
SKILL_20180327_001005	{#993399}{ol}[魔法]{/}{/}{nl}將指定地方周圍的敵人們當作祭品獻給周圍惡靈們。惡靈們會飛往指定的地方攻擊敵人。	{#993399}{ol}[마법]{/}{/}{nl}주변의 악령들에게 지정된 곳 주변의 적들을 제물로 바칩니다. 악령들은 지정된 곳으로 날아가 적을 공격합니다.			
SKILL_20180327_001006	精神耗盡	드레인			
SKILL_20180327_001007	吸收周圍的惡靈，並發散惡靈的氣息。根據吸收的惡靈數，進行黑暗屬性魔法攻擊時傷害會提升。	주위에 있는 악령을 흡수해 악령의 기운을 발산합니다. 악령을 흡수한 수만큼 어둠 속성 마법 공격시 대미지가 상승합니다.			
SKILL_20180327_001008	可吸收的惡靈數 #{CaptionRatio}#{nl}額外追加傷害[惡靈數] x 10%{nl}增益效果持續時間 30秒	악령 흡수 가능 수 #{CaptionRatio}#{nl}추가 대미지 [악령 수] x 10%{nl}버프 지속시간 30초			
SKILL_20180327_001009	安息日	사바쓰			
SKILL_20180327_001010	{#993399}{ol}[魔法] - [黑暗]{/}{/}{nl}當下被召喚的惡靈會排隊跟在施展者的後面，依照技能的等級，惡靈的傷害會提升。	{#993399}{ol}[마법] - [어둠]{/}{/}{nl}현재 소환되어 있는 악령을 시전자 뒤에 줄지어 따라다니게 합니다. 스킬 레벨에 따라 악령의 대미지가 상승합니다.			
SKILL_20180327_001011	惡靈追加傷害#{CaptionRatio}#%{nl}最大持續時間 10秒{nl}需要有被召喚的惡靈	악령 추가 대미지 #{CaptionRatio}#%{nl}최대 지속시간 10초{nl}소환된 악령 필요			
SKILL_20180327_001012	惡魔爪擊	데몬 스크래치			
SKILL_20180327_001013	{#993399}{ol}[魔法] - [黑暗]{/}{/}{nl}}生成出可在前方召喚惡魔之手的魔法陣。召喚出的惡魔會在攻擊前方後消失。	{#993399}{ol}[마법] - [어둠]{/}{/}{nl}전방에 악마의 팔을 소환하는 마법진을 생성합니다. 소환된 악마는 전방을 공격한 뒤 사라집니다.			
SKILL_20180327_001014	破壞符文	파괴의 룬			
SKILL_20180327_001015	{#993399}{ol}[魔法]{/}{/}{nl}對指定位置的多數敵人造成強大的傷害。遭到攻擊的敵人會對周圍或是其他敵人彼此反射給予追加傷害的魔法。	{#993399}{ol}[마법]{/}{/}{nl}지정한 위치에 있는 다수의 적에게 강력한 피해를 입힙니다. 공격당한 적들은 주변의 또 다른 적에게 추가 피해를 주는 마법을 서로 반사합니다.			
SKILL_20180327_001016	攻擊力 #{SkillFactor}#%{nl}符文石消耗 1個{nl}施展 2秒	공격력 #{SkillFactor}#%{nl}룬 스톤 1개 소모{nl}캐스팅 2초			
SKILL_20180327_001017	寒水符文	얼음의 룬			
SKILL_20180327_001018	{#993399}{ol}[魔法]{/}{/}{nl}讓自己和組隊隊員使用的冰屬性魔法暫時變得更強。	{#993399}{ol}[마법]{/}{/}{nl}자신과 파티원이 사용하는, 얼음 속성 마법을 일시적으로 더욱 강력하게 해줍니다.			
SKILL_20180327_001019	持續時間 #{CaptionTime}#秒{nl}冰屬性技能攻擊力 50%。{nl}符文石消耗 1個{nl}施展 2秒	지속시간 #{CaptionTime}#초{nl}얼음 속성 스킬 공격력 50% 증가{nl}룬 스톤 1개 소모{nl}캐스팅 2초			
SKILL_20180327_001020	巨人符文	거인의 룬			
SKILL_20180327_001021	{#993399}{ol}[魔法]{/}{/}{nl}生成讓自己或同伴們暫時巨大化的魔法陣。巨大化的玩家會被判定為大型怪物，但是防禦力及攻擊力會增加，部份技能被限制使用。	{#993399}{ol}[마법]{/}{/}{nl}자신 또는 동료를 일시적으로 거인화하는 마법진을 생성합니다. 거인화된 플레이어는 대형으로 판정되고, 대신 방어력 및 체력이 증가합니다. 일부 스킬 사용이 제한됩니다.			
SKILL_20180327_001022	巨大化持續時間 #{CaptionTime}#秒{nl}魔法陣持續時間 10秒{nl}防禦力、最大體力 #{CaptionRatio}#%。{nl}移動速度 #{CaptionRatio2}#。{nl}符文石消耗 1個{nl}施展 2秒	거인화 지속시간 #{CaptionTime}#초{nl}마법진 지속시간 10초{nl}방어력, 최대체력 #{CaptionRatio}#% 증가{nl}이동속도 #{CaptionRatio2}# 증가{nl}룬 스톤 1개 소모{nl}캐스팅 2초			
SKILL_20180327_001023	正義符文	정의의 룬			
